experiment_id,ingredient_id,calories,calories,protein_g,protein_g,total_fat_g,total_fat_g,total_carbohydrate_g,total_carbohydrate_g
722,4734,764.0,60.0,12.0,1.0,2.5,0.1,,15.0
722,4734,764.0,120.0,12.0,1.0,2.5,0.2,,31.0
722,4734,764.0,200.0,12.0,2.0,2.5,0.2,,50.0
722,4734,764.0,130.0,12.0,0.0,2.5,0.0,,0.0
722,4734,764.0,717.0,12.0,0.9,2.5,81.0,,0.1
722,4734,764.0,383.0,12.0,0.0,2.5,0.0,,98.0
722,4734,764.0,143.0,12.0,12.6,2.5,9.5,,1.1
722,4734,764.0,5.0,12.0,0.1,2.5,0.0,,1.0
722,4734,764.0,54.0,12.0,1.0,2.5,0.2,,13.0
722,4734,764.0,57.0,12.0,1.0,2.5,0.1,,15.0
722,4734,764.0,364.0,12.0,10.0,2.5,1.0,,76.0
722,4734,764.0,2.5,12.0,0.3,2.5,0.1,,1.3
722,4734,764.0,16.0,12.0,0.0,2.5,5.5,,0.0
722,4734,764.0,0.0,12.0,0.0,2.5,0.0,,2.0
722,4735,0.0,210.0,1.0,1.0,0.0,0.5,,55.0
722,4735,0.0,108.0,1.0,2.0,0.0,0.2,,25.0
722,4735,0.0,98.0,1.0,4.0,0.0,0.1,,21.0
722,4735,0.0,60.0,1.0,1.0,0.0,0.1,,15.0
722,4735,0.0,120.0,1.0,1.0,0.0,0.2,,31.0
722,4735,0.0,200.0,1.0,2.0,0.0,0.2,,50.0
722,4735,0.0,130.0,1.0,0.0,0.0,0.0,,0.0
722,4735,0.0,717.0,1.0,0.9,0.0,81.0,,0.1
722,4735,0.0,383.0,1.0,0.0,0.0,0.0,,98.0
722,4735,0.0,143.0,1.0,12.6,0.0,9.5,,1.1
722,4735,0.0,5.0,1.0,0.1,0.0,0.0,,1.0
722,4735,0.0,54.0,1.0,1.0,0.0,0.2,,13.0
722,4735,0.0,57.0,1.0,1.0,0.0,0.1,,15.0
722,4735,0.0,364.0,1.0,10.0,0.0,1.0,,76.0
722,4735,0.0,2.5,1.0,0.3,0.0,0.1,,1.3
722,4735,0.0,16.0,1.0,0.0,0.0,5.5,,0.0
722,4735,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
722,4736,0.0,210.0,0.0,1.0,0.0,0.5,,55.0
722,4736,0.0,108.0,0.0,2.0,0.0,0.2,,25.0
722,4736,0.0,98.0,0.0,4.0,0.0,0.1,,21.0
722,4736,0.0,60.0,0.0,1.0,0.0,0.1,,15.0
722,4736,0.0,120.0,0.0,1.0,0.0,0.2,,31.0
722,4736,0.0,200.0,0.0,2.0,0.0,0.2,,50.0
722,4736,0.0,130.0,0.0,0.0,0.0,0.0,,0.0
722,4736,0.0,717.0,0.0,0.9,0.0,81.0,,0.1
722,4736,0.0,383.0,0.0,0.0,0.0,0.0,,98.0
722,4736,0.0,143.0,0.0,12.6,0.0,9.5,,1.1
722,4736,0.0,5.0,0.0,0.1,0.0,0.0,,1.0
722,4736,0.0,54.0,0.0,1.0,0.0,0.2,,13.0
722,4736,0.0,57.0,0.0,1.0,0.0,0.1,,15.0
722,4736,0.0,364.0,0.0,10.0,0.0,1.0,,76.0
722,4736,0.0,2.5,0.0,0.3,0.0,0.1,,1.3
722,4736,0.0,16.0,0.0,0.0,0.0,5.5,,0.0
722,4736,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
722,4737,0.0,210.0,0.0,1.0,0.0,0.5,,55.0
722,4737,0.0,108.0,0.0,2.0,0.0,0.2,,25.0
722,4737,0.0,98.0,0.0,4.0,0.0,0.1,,21.0
722,4737,0.0,60.0,0.0,1.0,0.0,0.1,,15.0
722,4737,0.0,120.0,0.0,1.0,0.0,0.2,,31.0
722,4737,0.0,200.0,0.0,2.0,0.0,0.2,,50.0
722,4737,0.0,130.0,0.0,0.0,0.0,0.0,,0.0
722,4737,0.0,717.0,0.0,0.9,0.0,81.0,,0.1
722,4737,0.0,383.0,0.0,0.0,0.0,0.0,,98.0
722,4737,0.0,143.0,0.0,12.6,0.0,9.5,,1.1
722,4737,0.0,5.0,0.0,0.1,0.0,0.0,,1.0
722,4737,0.0,54.0,0.0,1.0,0.0,0.2,,13.0
722,4737,0.0,57.0,0.0,1.0,0.0,0.1,,15.0
722,4737,0.0,364.0,0.0,10.0,0.0,1.0,,76.0
722,4737,0.0,2.5,0.0,0.3,0.0,0.1,,1.3
722,4737,0.0,16.0,0.0,0.0,0.0,5.5,,0.0
722,4737,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
722,4738,195.0,210.0,2.0,1.0,0.5,0.5,,55.0
722,4738,195.0,108.0,2.0,2.0,0.5,0.2,,25.0
722,4738,195.0,98.0,2.0,4.0,0.5,0.1,,21.0
722,4738,195.0,60.0,2.0,1.0,0.5,0.1,,15.0
722,4738,195.0,120.0,2.0,1.0,0.5,0.2,,31.0
722,4738,195.0,200.0,2.0,2.0,0.5,0.2,,50.0
722,4738,195.0,130.0,2.0,0.0,0.5,0.0,,0.0
722,4738,195.0,717.0,2.0,0.9,0.5,81.0,,0.1
722,4738,195.0,383.0,2.0,0.0,0.5,0.0,,98.0
722,4738,195.0,143.0,2.0,12.6,0.5,9.5,,1.1
722,4738,195.0,5.0,2.0,0.1,0.5,0.0,,1.0
722,4738,195.0,54.0,2.0,1.0,0.5,0.2,,13.0
722,4738,195.0,57.0,2.0,1.0,0.5,0.1,,15.0
722,4738,195.0,364.0,2.0,10.0,0.5,1.0,,76.0
722,4738,195.0,2.5,2.0,0.3,0.5,0.1,,1.3
722,4738,195.0,16.0,2.0,0.0,0.5,5.5,,0.0
722,4738,195.0,0.0,2.0,0.0,0.5,0.0,,2.0
723,4739,1080.0,684.0,12.0,4.0,64.0,72.0,,5.0
723,4739,1080.0,620.0,12.0,10.0,64.0,16.0,,55.0
723,4739,1080.0,45.0,12.0,2.0,64.0,0.5,,5.0
723,4739,1080.0,30.0,12.0,1.0,64.0,0.2,,3.0
723,4739,1080.0,90.0,12.0,3.0,64.0,1.0,,8.0
723,4739,1080.0,180.0,12.0,2.0,64.0,8.0,,25.0
723,4739,1080.0,70.0,12.0,2.0,64.0,5.0,,5.0
723,4740,450.0,684.0,5.0,4.0,20.0,72.0,,5.0
723,4740,450.0,620.0,5.0,10.0,20.0,16.0,,55.0
723,4740,450.0,45.0,5.0,2.0,20.0,0.5,,5.0
723,4740,450.0,30.0,5.0,1.0,20.0,0.2,,3.0
723,4740,450.0,90.0,5.0,3.0,20.0,1.0,,8.0
723,4740,450.0,180.0,5.0,2.0,20.0,8.0,,25.0
723,4740,450.0,70.0,5.0,2.0,20.0,5.0,,5.0
723,4741,400.0,684.0,6.0,4.0,28.0,72.0,,5.0
723,4741,400.0,620.0,6.0,10.0,28.0,16.0,,55.0
723,4741,400.0,45.0,6.0,2.0,28.0,0.5,,5.0
723,4741,400.0,30.0,6.0,1.0,28.0,0.2,,3.0
723,4741,400.0,90.0,6.0,3.0,28.0,1.0,,8.0
723,4741,400.0,180.0,6.0,2.0,28.0,8.0,,25.0
723,4741,400.0,70.0,6.0,2.0,28.0,5.0,,5.0
723,4742,200.0,684.0,2.0,4.0,10.0,72.0,,5.0
723,4742,200.0,620.0,2.0,10.0,10.0,16.0,,55.0
723,4742,200.0,45.0,2.0,2.0,10.0,0.5,,5.0
723,4742,200.0,30.0,2.0,1.0,10.0,0.2,,3.0
723,4742,200.0,90.0,2.0,3.0,10.0,1.0,,8.0
723,4742,200.0,180.0,2.0,2.0,10.0,8.0,,25.0
723,4742,200.0,70.0,2.0,2.0,10.0,5.0,,5.0
723,4743,50.0,684.0,1.0,4.0,5.0,72.0,,5.0
723,4743,50.0,620.0,1.0,10.0,5.0,16.0,,55.0
723,4743,50.0,45.0,1.0,2.0,5.0,0.5,,5.0
723,4743,50.0,30.0,1.0,1.0,5.0,0.2,,3.0
723,4743,50.0,90.0,1.0,3.0,5.0,1.0,,8.0
723,4743,50.0,180.0,1.0,2.0,5.0,8.0,,25.0
723,4743,50.0,70.0,1.0,2.0,5.0,5.0,,5.0
723,4744,200.0,684.0,4.0,4.0,20.0,72.0,,5.0
723,4744,200.0,620.0,4.0,10.0,20.0,16.0,,55.0
723,4744,200.0,45.0,4.0,2.0,20.0,0.5,,5.0
723,4744,200.0,30.0,4.0,1.0,20.0,0.2,,3.0
723,4744,200.0,90.0,4.0,3.0,20.0,1.0,,8.0
723,4744,200.0,180.0,4.0,2.0,20.0,8.0,,25.0
723,4744,200.0,70.0,4.0,2.0,20.0,5.0,,5.0
723,4745,25.0,684.0,0.0,4.0,2.0,72.0,,5.0
723,4745,25.0,620.0,0.0,10.0,2.0,16.0,,55.0
723,4745,25.0,45.0,0.0,2.0,2.0,0.5,,5.0
723,4745,25.0,30.0,0.0,1.0,2.0,0.2,,3.0
723,4745,25.0,90.0,0.0,3.0,2.0,1.0,,8.0
723,4745,25.0,180.0,0.0,2.0,2.0,8.0,,25.0
723,4745,25.0,70.0,0.0,2.0,2.0,5.0,,5.0
723,4746,100.0,684.0,2.0,4.0,10.0,72.0,,5.0
723,4746,100.0,620.0,2.0,10.0,10.0,16.0,,55.0
723,4746,100.0,45.0,2.0,2.0,10.0,0.5,,5.0
723,4746,100.0,30.0,2.0,1.0,10.0,0.2,,3.0
723,4746,100.0,90.0,2.0,3.0,10.0,1.0,,8.0
723,4746,100.0,180.0,2.0,2.0,10.0,8.0,,25.0
723,4746,100.0,70.0,2.0,2.0,10.0,5.0,,5.0
723,4747,100.0,684.0,2.0,4.0,10.0,72.0,,5.0
723,4747,100.0,620.0,2.0,10.0,10.0,16.0,,55.0
723,4747,100.0,45.0,2.0,2.0,10.0,0.5,,5.0
723,4747,100.0,30.0,2.0,1.0,10.0,0.2,,3.0
723,4747,100.0,90.0,2.0,3.0,10.0,1.0,,8.0
723,4747,100.0,180.0,2.0,2.0,10.0,8.0,,25.0
723,4747,100.0,70.0,2.0,2.0,10.0,5.0,,5.0
723,4748,125.0,684.0,2.0,4.0,10.0,72.0,,5.0
723,4748,125.0,620.0,2.0,10.0,10.0,16.0,,55.0
723,4748,125.0,45.0,2.0,2.0,10.0,0.5,,5.0
723,4748,125.0,30.0,2.0,1.0,10.0,0.2,,3.0
723,4748,125.0,90.0,2.0,3.0,10.0,1.0,,8.0
723,4748,125.0,180.0,2.0,2.0,10.0,8.0,,25.0
723,4748,125.0,70.0,2.0,2.0,10.0,5.0,,5.0
724,4749,1440.0,380.0,0.0,0.0,90.0,0.0,,98.0
724,4749,1440.0,400.0,0.0,4.0,90.0,40.0,,6.0
724,4749,1440.0,717.0,0.0,0.9,90.0,81.0,,0.1
724,4749,1440.0,310.0,0.0,0.0,90.0,0.0,,80.0
724,4749,1440.0,143.0,0.0,12.6,90.0,9.5,,1.1
724,4749,1440.0,800.0,0.0,22.0,90.0,2.0,,170.0
724,4749,1440.0,380.0,0.0,1.0,90.0,0.2,,90.0
724,4750,1200.0,380.0,8.0,0.0,90.0,0.0,,98.0
724,4750,1200.0,400.0,8.0,4.0,90.0,40.0,,6.0
724,4750,1200.0,717.0,8.0,0.9,90.0,81.0,,0.1
724,4750,1200.0,310.0,8.0,0.0,90.0,0.0,,80.0
724,4750,1200.0,143.0,8.0,12.6,90.0,9.5,,1.1
724,4750,1200.0,800.0,8.0,22.0,90.0,2.0,,170.0
724,4750,1200.0,380.0,8.0,1.0,90.0,0.2,,90.0
724,4751,1800.0,380.0,12.0,0.0,150.0,0.0,,98.0
724,4751,1800.0,400.0,12.0,4.0,150.0,40.0,,6.0
724,4751,1800.0,717.0,12.0,0.9,150.0,81.0,,0.1
724,4751,1800.0,310.0,12.0,0.0,150.0,0.0,,80.0
724,4751,1800.0,143.0,12.0,12.6,150.0,9.5,,1.1
724,4751,1800.0,800.0,12.0,22.0,150.0,2.0,,170.0
724,4751,1800.0,380.0,12.0,1.0,150.0,0.2,,90.0
724,4752,1440.0,380.0,120.0,0.0,120.0,0.0,,98.0
724,4752,1440.0,400.0,120.0,4.0,120.0,40.0,,6.0
724,4752,1440.0,717.0,120.0,0.9,120.0,81.0,,0.1
724,4752,1440.0,310.0,120.0,0.0,120.0,0.0,,80.0
724,4752,1440.0,143.0,120.0,12.6,120.0,9.5,,1.1
724,4752,1440.0,800.0,120.0,22.0,120.0,2.0,,170.0
724,4752,1440.0,380.0,120.0,1.0,120.0,0.2,,90.0
724,4753,2160.0,380.0,24.0,0.0,108.0,0.0,,98.0
724,4753,2160.0,400.0,24.0,4.0,108.0,40.0,,6.0
724,4753,2160.0,717.0,24.0,0.9,108.0,81.0,,0.1
724,4753,2160.0,310.0,24.0,0.0,108.0,0.0,,80.0
724,4753,2160.0,143.0,24.0,12.6,108.0,9.5,,1.1
724,4753,2160.0,800.0,24.0,22.0,108.0,2.0,,170.0
724,4753,2160.0,380.0,24.0,1.0,108.0,0.2,,90.0
724,4754,1440.0,380.0,0.0,0.0,90.0,0.0,,98.0
724,4754,1440.0,400.0,0.0,4.0,90.0,40.0,,6.0
724,4754,1440.0,717.0,0.0,0.9,90.0,81.0,,0.1
724,4754,1440.0,310.0,0.0,0.0,90.0,0.0,,80.0
724,4754,1440.0,143.0,0.0,12.6,90.0,9.5,,1.1
724,4754,1440.0,800.0,0.0,22.0,90.0,2.0,,170.0
724,4754,1440.0,380.0,0.0,1.0,90.0,0.2,,90.0
724,4755,240.0,380.0,6.0,0.0,12.0,0.0,,98.0
724,4755,240.0,400.0,6.0,4.0,12.0,40.0,,6.0
724,4755,240.0,717.0,6.0,0.9,12.0,81.0,,0.1
724,4755,240.0,310.0,6.0,0.0,12.0,0.0,,80.0
724,4755,240.0,143.0,6.0,12.6,12.0,9.5,,1.1
724,4755,240.0,800.0,6.0,22.0,12.0,2.0,,170.0
724,4755,240.0,380.0,6.0,1.0,12.0,0.2,,90.0
724,4756,240.0,380.0,10.0,0.0,0.0,0.0,,98.0
724,4756,240.0,400.0,10.0,4.0,0.0,40.0,,6.0
724,4756,240.0,717.0,10.0,0.9,0.0,81.0,,0.1
724,4756,240.0,310.0,10.0,0.0,0.0,0.0,,80.0
724,4756,240.0,143.0,10.0,12.6,0.0,9.5,,1.1
724,4756,240.0,800.0,10.0,22.0,0.0,2.0,,170.0
724,4756,240.0,380.0,10.0,1.0,0.0,0.2,,90.0
725,4757,1400.0,160.0,20.0,5.0,75.0,2.0,,30.0
725,4757,1400.0,717.0,20.0,0.9,75.0,81.0,,0.1
725,4757,1400.0,320.0,20.0,2.0,75.0,15.0,,45.0
725,4757,1400.0,55.0,20.0,3.5,75.0,4.5,,0.5
725,4758,770.0,160.0,0.0,5.0,55.0,2.0,,30.0
725,4758,770.0,717.0,0.0,0.9,55.0,81.0,,0.1
725,4758,770.0,320.0,0.0,2.0,55.0,15.0,,45.0
725,4758,770.0,55.0,0.0,3.5,55.0,4.5,,0.5
725,4759,1200.0,160.0,10.0,5.0,20.0,2.0,,30.0
725,4759,1200.0,717.0,10.0,0.9,20.0,81.0,,0.1
725,4759,1200.0,320.0,10.0,2.0,20.0,15.0,,45.0
725,4759,1200.0,55.0,10.0,3.5,20.0,4.5,,0.5
725,4760,140.0,160.0,12.0,5.0,12.0,2.0,,30.0
725,4760,140.0,717.0,12.0,0.9,12.0,81.0,,0.1
725,4760,140.0,320.0,12.0,2.0,12.0,15.0,,45.0
725,4760,140.0,55.0,12.0,3.5,12.0,4.5,,0.5
726,4761,240.0,30.0,4.0,2.0,8.0,0.2,,6.0
726,4761,240.0,210.0,4.0,7.0,8.0,2.5,,40.0
726,4761,240.0,402.0,4.0,25.0,8.0,33.0,,2.0
726,4762,320.0,30.0,14.0,2.0,16.0,0.2,,6.0
726,4762,320.0,210.0,14.0,7.0,16.0,2.5,,40.0
726,4762,320.0,402.0,14.0,25.0,16.0,33.0,,2.0
726,4763,50.0,30.0,1.0,2.0,0.0,0.2,,6.0
726,4763,50.0,210.0,1.0,7.0,0.0,2.5,,40.0
726,4763,50.0,402.0,1.0,25.0,0.0,33.0,,2.0
727,4764,13600.0,250.0,128.0,25.0,72.0,10.0,,180.0
727,4764,13600.0,250.0,128.0,26.0,72.0,11.0,,185.0
727,4764,13600.0,30.0,128.0,0.0,72.0,0.0,,29.0
727,4764,13600.0,0.0,128.0,0.0,72.0,0.0,,1.0
727,4764,13600.0,25.0,128.0,3.0,72.0,0.0,,3.0
727,4764,13600.0,90.0,128.0,2.0,72.0,0.0,,15.0
727,4764,13600.0,717.0,128.0,0.9,72.0,81.0,,0.1
727,4765,13800.0,250.0,142.0,25.0,82.0,10.0,,180.0
727,4765,13800.0,250.0,142.0,26.0,82.0,11.0,,185.0
727,4765,13800.0,30.0,142.0,0.0,82.0,0.0,,29.0
727,4765,13800.0,0.0,142.0,0.0,82.0,0.0,,1.0
727,4765,13800.0,25.0,142.0,3.0,82.0,0.0,,3.0
727,4765,13800.0,90.0,142.0,2.0,82.0,0.0,,15.0
727,4765,13800.0,717.0,142.0,0.9,82.0,81.0,,0.1
727,4766,900.0,250.0,0.0,25.0,0.0,10.0,,180.0
727,4766,900.0,250.0,0.0,26.0,0.0,11.0,,185.0
727,4766,900.0,30.0,0.0,0.0,0.0,0.0,,29.0
727,4766,900.0,0.0,0.0,0.0,0.0,0.0,,1.0
727,4766,900.0,25.0,0.0,3.0,0.0,0.0,,3.0
727,4766,900.0,90.0,0.0,2.0,0.0,0.0,,15.0
727,4766,900.0,717.0,0.0,0.9,0.0,81.0,,0.1
727,4767,0.0,250.0,0.0,25.0,0.0,10.0,,180.0
727,4767,0.0,250.0,0.0,26.0,0.0,11.0,,185.0
727,4767,0.0,30.0,0.0,0.0,0.0,0.0,,29.0
727,4767,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
727,4767,0.0,25.0,0.0,3.0,0.0,0.0,,3.0
727,4767,0.0,90.0,0.0,2.0,0.0,0.0,,15.0
727,4767,0.0,717.0,0.0,0.9,0.0,81.0,,0.1
727,4768,0.0,250.0,1.0,25.0,0.0,10.0,,180.0
727,4768,0.0,250.0,1.0,26.0,0.0,11.0,,185.0
727,4768,0.0,30.0,1.0,0.0,0.0,0.0,,29.0
727,4768,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
727,4768,0.0,25.0,1.0,3.0,0.0,0.0,,3.0
727,4768,0.0,90.0,1.0,2.0,0.0,0.0,,15.0
727,4768,0.0,717.0,1.0,0.9,0.0,81.0,,0.1
727,4769,15.0,250.0,1.0,25.0,0.0,10.0,,180.0
727,4769,15.0,250.0,1.0,26.0,0.0,11.0,,185.0
727,4769,15.0,30.0,1.0,0.0,0.0,0.0,,29.0
727,4769,15.0,0.0,1.0,0.0,0.0,0.0,,1.0
727,4769,15.0,25.0,1.0,3.0,0.0,0.0,,3.0
727,4769,15.0,90.0,1.0,2.0,0.0,0.0,,15.0
727,4769,15.0,717.0,1.0,0.9,0.0,81.0,,0.1
727,4770,1900.0,250.0,8.0,25.0,210.0,10.0,,180.0
727,4770,1900.0,250.0,8.0,26.0,210.0,11.0,,185.0
727,4770,1900.0,30.0,8.0,0.0,210.0,0.0,,29.0
727,4770,1900.0,0.0,8.0,0.0,210.0,0.0,,1.0
727,4770,1900.0,25.0,8.0,3.0,210.0,0.0,,3.0
727,4770,1900.0,90.0,8.0,2.0,210.0,0.0,,15.0
727,4770,1900.0,717.0,8.0,0.9,210.0,81.0,,0.1
728,4771,0.0,20.0,0.5,1.0,0.0,0.2,,5.0
728,4771,0.0,400.0,0.5,4.0,0.0,40.0,,6.0
728,4771,0.0,143.0,0.5,6.0,0.0,6.0,,1.0
728,4771,0.0,310.0,0.5,0.0,0.0,0.0,,40.0
728,4771,0.0,0.0,0.5,0.0,0.0,0.0,,0.0
728,4771,0.0,180.0,0.5,0.0,0.0,14.0,,0.0
728,4771,0.0,660.0,0.5,20.0,0.0,2.0,,140.0
728,4771,0.0,383.0,0.5,0.0,0.0,0.0,,98.0
728,4771,0.0,0.0,0.5,2.0,0.0,0.0,,15.0
728,4771,0.0,80.0,0.5,2.0,0.0,30.0,,10.0
728,4771,0.0,20.0,0.5,1.0,0.0,0.2,,5.0
728,4772,1920.0,20.0,3.2,1.0,140.0,0.2,,5.0
728,4772,1920.0,400.0,3.2,4.0,140.0,40.0,,6.0
728,4772,1920.0,143.0,3.2,6.0,140.0,6.0,,1.0
728,4772,1920.0,310.0,3.2,0.0,140.0,0.0,,40.0
728,4772,1920.0,0.0,3.2,0.0,140.0,0.0,,0.0
728,4772,1920.0,180.0,3.2,0.0,140.0,14.0,,0.0
728,4772,1920.0,660.0,3.2,20.0,140.0,2.0,,140.0
728,4772,1920.0,383.0,3.2,0.0,140.0,0.0,,98.0
728,4772,1920.0,0.0,3.2,2.0,140.0,0.0,,15.0
728,4772,1920.0,80.0,3.2,2.0,140.0,30.0,,10.0
728,4772,1920.0,20.0,3.2,1.0,140.0,0.2,,5.0
728,4773,140.0,20.0,12.0,1.0,10.0,0.2,,5.0
728,4773,140.0,400.0,12.0,4.0,10.0,40.0,,6.0
728,4773,140.0,143.0,12.0,6.0,10.0,6.0,,1.0
728,4773,140.0,310.0,12.0,0.0,10.0,0.0,,40.0
728,4773,140.0,0.0,12.0,0.0,10.0,0.0,,0.0
728,4773,140.0,180.0,12.0,0.0,10.0,14.0,,0.0
728,4773,140.0,660.0,12.0,20.0,10.0,2.0,,140.0
728,4773,140.0,383.0,12.0,0.0,10.0,0.0,,98.0
728,4773,140.0,0.0,12.0,2.0,10.0,0.0,,15.0
728,4773,140.0,80.0,12.0,2.0,10.0,30.0,,10.0
728,4773,140.0,20.0,12.0,1.0,10.0,0.2,,5.0
728,4774,960.0,20.0,0.4,1.0,0.2,0.2,,5.0
728,4774,960.0,400.0,0.4,4.0,0.2,40.0,,6.0
728,4774,960.0,143.0,0.4,6.0,0.2,6.0,,1.0
728,4774,960.0,310.0,0.4,0.0,0.2,0.0,,40.0
728,4774,960.0,0.0,0.4,0.0,0.2,0.0,,0.0
728,4774,960.0,180.0,0.4,0.0,0.2,14.0,,0.0
728,4774,960.0,660.0,0.4,20.0,0.2,2.0,,140.0
728,4774,960.0,383.0,0.4,0.0,0.2,0.0,,98.0
728,4774,960.0,0.0,0.4,2.0,0.2,0.0,,15.0
728,4774,960.0,80.0,0.4,2.0,0.2,30.0,,10.0
728,4774,960.0,20.0,0.4,1.0,0.2,0.2,,5.0
728,4775,1.0,20.0,0.04,1.0,0.0,0.2,,5.0
728,4775,1.0,400.0,0.04,4.0,0.0,40.0,,6.0
728,4775,1.0,143.0,0.04,6.0,0.0,6.0,,1.0
728,4775,1.0,310.0,0.04,0.0,0.0,0.0,,40.0
728,4775,1.0,0.0,0.04,0.0,0.0,0.0,,0.0
728,4775,1.0,180.0,0.04,0.0,0.0,14.0,,0.0
728,4775,1.0,660.0,0.04,20.0,0.0,2.0,,140.0
728,4775,1.0,383.0,0.04,0.0,0.0,0.0,,98.0
728,4775,1.0,0.0,0.04,2.0,0.0,0.0,,15.0
728,4775,1.0,80.0,0.04,2.0,0.0,30.0,,10.0
728,4775,1.0,20.0,0.04,1.0,0.0,0.2,,5.0
728,4776,190.0,20.0,0.0,1.0,18.0,0.2,,5.0
728,4776,190.0,400.0,0.0,4.0,18.0,40.0,,6.0
728,4776,190.0,143.0,0.0,6.0,18.0,6.0,,1.0
728,4776,190.0,310.0,0.0,0.0,18.0,0.0,,40.0
728,4776,190.0,0.0,0.0,0.0,18.0,0.0,,0.0
728,4776,190.0,180.0,0.0,0.0,18.0,14.0,,0.0
728,4776,190.0,660.0,0.0,20.0,18.0,2.0,,140.0
728,4776,190.0,383.0,0.0,0.0,18.0,0.0,,98.0
728,4776,190.0,0.0,0.0,2.0,18.0,0.0,,15.0
728,4776,190.0,80.0,0.0,2.0,18.0,30.0,,10.0
728,4776,190.0,20.0,0.0,1.0,18.0,0.2,,5.0
728,4777,364.0,20.0,6.0,1.0,3.4,0.2,,5.0
728,4777,364.0,400.0,6.0,4.0,3.4,40.0,,6.0
728,4777,364.0,143.0,6.0,6.0,3.4,6.0,,1.0
728,4777,364.0,310.0,6.0,0.0,3.4,0.0,,40.0
728,4777,364.0,0.0,6.0,0.0,3.4,0.0,,0.0
728,4777,364.0,180.0,6.0,0.0,3.4,14.0,,0.0
728,4777,364.0,660.0,6.0,20.0,3.4,2.0,,140.0
728,4777,364.0,383.0,6.0,0.0,3.4,0.0,,98.0
728,4777,364.0,0.0,6.0,2.0,3.4,0.0,,15.0
728,4777,364.0,80.0,6.0,2.0,3.4,30.0,,10.0
728,4777,364.0,20.0,6.0,1.0,3.4,0.2,,5.0
729,,,10.0,,0.5,,0.0,,1.0
729,,,380.0,,0.0,,0.0,,98.0
729,,,364.0,,22.0,,2.0,,170.0
729,,,60.0,,1.0,,0.0,,15.0
729,,,400.0,,4.0,,40.0,,6.0
729,,,364.0,,10.0,,1.0,,76.0
729,,,360.0,,9.0,,1.0,,80.0
729,,,120.0,,0.0,,0.0,,29.0
729,,,0.0,,0.0,,0.0,,0.0
730,4778,0.0,60.0,0.0,2.0,0.0,0.2,,13.0
730,4778,0.0,20.0,0.0,1.0,0.0,0.2,,4.0
730,4778,0.0,40.0,0.0,2.0,0.0,0.5,,9.0
730,4778,0.0,5.0,0.0,0.5,0.0,0.0,,1.0
730,4778,0.0,5.0,0.0,0.5,0.0,0.2,,1.0
730,4778,0.0,120.0,0.0,2.0,0.0,10.0,,6.0
730,4778,0.0,90.0,0.0,7.0,0.0,6.0,,1.0
730,4778,0.0,300.0,0.0,6.0,0.0,28.0,,3.0
730,4778,0.0,50.0,0.0,2.0,0.0,0.0,,10.0
730,4778,0.0,80.0,0.0,0.0,0.0,9.0,,0.0
730,4778,0.0,190.0,0.0,7.0,0.0,1.0,,37.0
730,4778,0.0,8.0,0.0,0.5,0.0,0.1,,2.0
730,4779,12.0,60.0,0.5,2.0,1.5,0.2,,13.0
730,4779,12.0,20.0,0.5,1.0,1.5,0.2,,4.0
730,4779,12.0,40.0,0.5,2.0,1.5,0.5,,9.0
730,4779,12.0,5.0,0.5,0.5,1.5,0.0,,1.0
730,4779,12.0,5.0,0.5,0.5,1.5,0.2,,1.0
730,4779,12.0,120.0,0.5,2.0,1.5,10.0,,6.0
730,4779,12.0,90.0,0.5,7.0,1.5,6.0,,1.0
730,4779,12.0,300.0,0.5,6.0,1.5,28.0,,3.0
730,4779,12.0,50.0,0.5,2.0,1.5,0.0,,10.0
730,4779,12.0,80.0,0.5,0.0,1.5,9.0,,0.0
730,4779,12.0,190.0,0.5,7.0,1.5,1.0,,37.0
730,4779,12.0,8.0,0.5,0.5,1.5,0.1,,2.0
730,4780,40.0,60.0,1.0,2.0,3.5,0.2,,13.0
730,4780,40.0,20.0,1.0,1.0,3.5,0.2,,4.0
730,4780,40.0,40.0,1.0,2.0,3.5,0.5,,9.0
730,4780,40.0,5.0,1.0,0.5,3.5,0.0,,1.0
730,4780,40.0,5.0,1.0,0.5,3.5,0.2,,1.0
730,4780,40.0,120.0,1.0,2.0,3.5,10.0,,6.0
730,4780,40.0,90.0,1.0,7.0,3.5,6.0,,1.0
730,4780,40.0,300.0,1.0,6.0,3.5,28.0,,3.0
730,4780,40.0,50.0,1.0,2.0,3.5,0.0,,10.0
730,4780,40.0,80.0,1.0,0.0,3.5,9.0,,0.0
730,4780,40.0,190.0,1.0,7.0,3.5,1.0,,37.0
730,4780,40.0,8.0,1.0,0.5,3.5,0.1,,2.0
730,4781,20.0,60.0,0.5,2.0,1.5,0.2,,13.0
730,4781,20.0,20.0,0.5,1.0,1.5,0.2,,4.0
730,4781,20.0,40.0,0.5,2.0,1.5,0.5,,9.0
730,4781,20.0,5.0,0.5,0.5,1.5,0.0,,1.0
730,4781,20.0,5.0,0.5,0.5,1.5,0.2,,1.0
730,4781,20.0,120.0,0.5,2.0,1.5,10.0,,6.0
