experiment_id,ingredient_id,name_original,name_original,name_en,name_en
571,3818,Fries,black pepper,Potato Fries,black pepper
572,3819,dried persimmons,dried persimmons,dried persimmon,dried persimmons
572,3819,dried persimmons,sweet potatoes,dried persimmon,sweet potatoes
572,3819,dried persimmons,goji berries,dried persimmon,goji berries
572,3819,dried persimmons,longans,dried persimmon,longans
572,3819,dried persimmons,red dates,dried persimmon,red dates
572,3819,dried persimmons,raisins,dried persimmon,raisins
572,3819,dried persimmons,rum,dried persimmon,rum
572,3819,dried persimmons,butter,dried persimmon,butter
572,3819,dried persimmons,gula melaka,dried persimmon,palm sugar
572,3819,dried persimmons,eggs,dried persimmon,eggs
572,3819,dried persimmons,orange zest,dried persimmon,orange zest
572,3819,dried persimmons,orange juice,dried persimmon,orange juice
572,3819,dried persimmons,korean pear,dried persimmon,korean pear
572,3819,dried persimmons,flour,dried persimmon,flour
572,3819,dried persimmons,baking powder,dried persimmon,baking powder
572,3819,dried persimmons,christmas spices,dried persimmon,spices mix
572,3819,dried persimmons,salt,dried persimmon,salt
572,3820,sweet potatoes,dried persimmons,sweet potato,dried persimmons
572,3820,sweet potatoes,sweet potatoes,sweet potato,sweet potatoes
572,3820,sweet potatoes,goji berries,sweet potato,goji berries
572,3820,sweet potatoes,longans,sweet potato,longans
572,3820,sweet potatoes,red dates,sweet potato,red dates
572,3820,sweet potatoes,raisins,sweet potato,raisins
572,3820,sweet potatoes,rum,sweet potato,rum
572,3820,sweet potatoes,butter,sweet potato,butter
572,3820,sweet potatoes,gula melaka,sweet potato,palm sugar
572,3820,sweet potatoes,eggs,sweet potato,eggs
572,3820,sweet potatoes,orange zest,sweet potato,orange zest
572,3820,sweet potatoes,orange juice,sweet potato,orange juice
572,3820,sweet potatoes,korean pear,sweet potato,korean pear
572,3820,sweet potatoes,flour,sweet potato,flour
572,3820,sweet potatoes,baking powder,sweet potato,baking powder
572,3820,sweet potatoes,christmas spices,sweet potato,spices mix
572,3820,sweet potatoes,salt,sweet potato,salt
572,3821,goji berries,dried persimmons,goji berry,dried persimmons
572,3821,goji berries,sweet potatoes,goji berry,sweet potatoes
572,3821,goji berries,goji berries,goji berry,goji berries
572,3821,goji berries,longans,goji berry,longans
572,3821,goji berries,red dates,goji berry,red dates
572,3821,goji berries,raisins,goji berry,raisins
572,3821,goji berries,rum,goji berry,rum
572,3821,goji berries,butter,goji berry,butter
572,3821,goji berries,gula melaka,goji berry,palm sugar
572,3821,goji berries,eggs,goji berry,eggs
572,3821,goji berries,orange zest,goji berry,orange zest
572,3821,goji berries,orange juice,goji berry,orange juice
572,3821,goji berries,korean pear,goji berry,korean pear
572,3821,goji berries,flour,goji berry,flour
572,3821,goji berries,baking powder,goji berry,baking powder
572,3821,goji berries,christmas spices,goji berry,spices mix
572,3821,goji berries,salt,goji berry,salt
572,3822,longans,dried persimmons,longan,dried persimmons
572,3822,longans,sweet potatoes,longan,sweet potatoes
572,3822,longans,goji berries,longan,goji berries
572,3822,longans,longans,longan,longans
572,3822,longans,red dates,longan,red dates
572,3822,longans,raisins,longan,raisins
572,3822,longans,rum,longan,rum
572,3822,longans,butter,longan,butter
572,3822,longans,gula melaka,longan,palm sugar
572,3822,longans,eggs,longan,eggs
572,3822,longans,orange zest,longan,orange zest
572,3822,longans,orange juice,longan,orange juice
572,3822,longans,korean pear,longan,korean pear
572,3822,longans,flour,longan,flour
572,3822,longans,baking powder,longan,baking powder
572,3822,longans,christmas spices,longan,spices mix
572,3822,longans,salt,longan,salt
572,3823,red dates,dried persimmons,red date,dried persimmons
572,3823,red dates,sweet potatoes,red date,sweet potatoes
572,3823,red dates,goji berries,red date,goji berries
572,3823,red dates,longans,red date,longans
572,3823,red dates,red dates,red date,red dates
572,3823,red dates,raisins,red date,raisins
572,3823,red dates,rum,red date,rum
572,3823,red dates,butter,red date,butter
572,3823,red dates,gula melaka,red date,palm sugar
572,3823,red dates,eggs,red date,eggs
572,3823,red dates,orange zest,red date,orange zest
572,3823,red dates,orange juice,red date,orange juice
572,3823,red dates,korean pear,red date,korean pear
572,3823,red dates,flour,red date,flour
572,3823,red dates,baking powder,red date,baking powder
572,3823,red dates,christmas spices,red date,spices mix
572,3823,red dates,salt,red date,salt
572,3824,raisins,dried persimmons,raisin,dried persimmons
572,3824,raisins,sweet potatoes,raisin,sweet potatoes
572,3824,raisins,goji berries,raisin,goji berries
572,3824,raisins,longans,raisin,longans
572,3824,raisins,red dates,raisin,red dates
572,3824,raisins,raisins,raisin,raisins
572,3824,raisins,rum,raisin,rum
572,3824,raisins,butter,raisin,butter
572,3824,raisins,gula melaka,raisin,palm sugar
572,3824,raisins,eggs,raisin,eggs
572,3824,raisins,orange zest,raisin,orange zest
572,3824,raisins,orange juice,raisin,orange juice
572,3824,raisins,korean pear,raisin,korean pear
572,3824,raisins,flour,raisin,flour
572,3824,raisins,baking powder,raisin,baking powder
572,3824,raisins,christmas spices,raisin,spices mix
572,3824,raisins,salt,raisin,salt
572,3825,butter,dried persimmons,butter,dried persimmons
572,3825,butter,sweet potatoes,butter,sweet potatoes
572,3825,butter,goji berries,butter,goji berries
572,3825,butter,longans,butter,longans
572,3825,butter,red dates,butter,red dates
572,3825,butter,raisins,butter,raisins
572,3825,butter,rum,butter,rum
572,3825,butter,butter,butter,butter
572,3825,butter,gula melaka,butter,palm sugar
572,3825,butter,eggs,butter,eggs
572,3825,butter,orange zest,butter,orange zest
572,3825,butter,orange juice,butter,orange juice
572,3825,butter,korean pear,butter,korean pear
572,3825,butter,flour,butter,flour
572,3825,butter,baking powder,butter,baking powder
572,3825,butter,christmas spices,butter,spices mix
572,3825,butter,salt,butter,salt
572,3826,gula melaka,dried persimmons,jaggery,dried persimmons
572,3826,gula melaka,sweet potatoes,jaggery,sweet potatoes
572,3826,gula melaka,goji berries,jaggery,goji berries
572,3826,gula melaka,longans,jaggery,longans
572,3826,gula melaka,red dates,jaggery,red dates
572,3826,gula melaka,raisins,jaggery,raisins
572,3826,gula melaka,rum,jaggery,rum
572,3826,gula melaka,butter,jaggery,butter
572,3826,gula melaka,gula melaka,jaggery,palm sugar
572,3826,gula melaka,eggs,jaggery,eggs
572,3826,gula melaka,orange zest,jaggery,orange zest
572,3826,gula melaka,orange juice,jaggery,orange juice
572,3826,gula melaka,korean pear,jaggery,korean pear
572,3826,gula melaka,flour,jaggery,flour
572,3826,gula melaka,baking powder,jaggery,baking powder
572,3826,gula melaka,christmas spices,jaggery,spices mix
572,3826,gula melaka,salt,jaggery,salt
572,3827,eggs,dried persimmons,egg,dried persimmons
572,3827,eggs,sweet potatoes,egg,sweet potatoes
572,3827,eggs,goji berries,egg,goji berries
572,3827,eggs,longans,egg,longans
572,3827,eggs,red dates,egg,red dates
572,3827,eggs,raisins,egg,raisins
572,3827,eggs,rum,egg,rum
572,3827,eggs,butter,egg,butter
572,3827,eggs,gula melaka,egg,palm sugar
572,3827,eggs,eggs,egg,eggs
572,3827,eggs,orange zest,egg,orange zest
572,3827,eggs,orange juice,egg,orange juice
572,3827,eggs,korean pear,egg,korean pear
572,3827,eggs,flour,egg,flour
572,3827,eggs,baking powder,egg,baking powder
572,3827,eggs,christmas spices,egg,spices mix
572,3827,eggs,salt,egg,salt
572,3828,orange,dried persimmons,orange,dried persimmons
572,3828,orange,sweet potatoes,orange,sweet potatoes
572,3828,orange,goji berries,orange,goji berries
572,3828,orange,longans,orange,longans
572,3828,orange,red dates,orange,red dates
572,3828,orange,raisins,orange,raisins
572,3828,orange,rum,orange,rum
572,3828,orange,butter,orange,butter
572,3828,orange,gula melaka,orange,palm sugar
572,3828,orange,eggs,orange,eggs
572,3828,orange,orange zest,orange,orange zest
572,3828,orange,orange juice,orange,orange juice
572,3828,orange,korean pear,orange,korean pear
572,3828,orange,flour,orange,flour
572,3828,orange,baking powder,orange,baking powder
572,3828,orange,christmas spices,orange,spices mix
572,3828,orange,salt,orange,salt
572,3829,Korean pear,dried persimmons,pear,dried persimmons
572,3829,Korean pear,sweet potatoes,pear,sweet potatoes
572,3829,Korean pear,goji berries,pear,goji berries
572,3829,Korean pear,longans,pear,longans
572,3829,Korean pear,red dates,pear,red dates
572,3829,Korean pear,raisins,pear,raisins
572,3829,Korean pear,rum,pear,rum
572,3829,Korean pear,butter,pear,butter
572,3829,Korean pear,gula melaka,pear,palm sugar
572,3829,Korean pear,eggs,pear,eggs
572,3829,Korean pear,orange zest,pear,orange zest
572,3829,Korean pear,orange juice,pear,orange juice
572,3829,Korean pear,korean pear,pear,korean pear
572,3829,Korean pear,flour,pear,flour
572,3829,Korean pear,baking powder,pear,baking powder
572,3829,Korean pear,christmas spices,pear,spices mix
572,3829,Korean pear,salt,pear,salt
572,3830,flour,dried persimmons,all-purpose flour,dried persimmons
572,3830,flour,sweet potatoes,all-purpose flour,sweet potatoes
572,3830,flour,goji berries,all-purpose flour,goji berries
572,3830,flour,longans,all-purpose flour,longans
572,3830,flour,red dates,all-purpose flour,red dates
572,3830,flour,raisins,all-purpose flour,raisins
572,3830,flour,rum,all-purpose flour,rum
572,3830,flour,butter,all-purpose flour,butter
572,3830,flour,gula melaka,all-purpose flour,palm sugar
572,3830,flour,eggs,all-purpose flour,eggs
572,3830,flour,orange zest,all-purpose flour,orange zest
572,3830,flour,orange juice,all-purpose flour,orange juice
572,3830,flour,korean pear,all-purpose flour,korean pear
572,3830,flour,flour,all-purpose flour,flour
572,3830,flour,baking powder,all-purpose flour,baking powder
572,3830,flour,christmas spices,all-purpose flour,spices mix
572,3830,flour,salt,all-purpose flour,salt
572,3831,baking powder,dried persimmons,baking powder,dried persimmons
572,3831,baking powder,sweet potatoes,baking powder,sweet potatoes
572,3831,baking powder,goji berries,baking powder,goji berries
572,3831,baking powder,longans,baking powder,longans
572,3831,baking powder,red dates,baking powder,red dates
572,3831,baking powder,raisins,baking powder,raisins
572,3831,baking powder,rum,baking powder,rum
572,3831,baking powder,butter,baking powder,butter
572,3831,baking powder,gula melaka,baking powder,palm sugar
572,3831,baking powder,eggs,baking powder,eggs
572,3831,baking powder,orange zest,baking powder,orange zest
572,3831,baking powder,orange juice,baking powder,orange juice
572,3831,baking powder,korean pear,baking powder,korean pear
572,3831,baking powder,flour,baking powder,flour
572,3831,baking powder,baking powder,baking powder,baking powder
572,3831,baking powder,christmas spices,baking powder,spices mix
572,3831,baking powder,salt,baking powder,salt
572,3832,Christmas spices,dried persimmons,Christmas spices,dried persimmons
572,3832,Christmas spices,sweet potatoes,Christmas spices,sweet potatoes
572,3832,Christmas spices,goji berries,Christmas spices,goji berries
572,3832,Christmas spices,longans,Christmas spices,longans
572,3832,Christmas spices,red dates,Christmas spices,red dates
572,3832,Christmas spices,raisins,Christmas spices,raisins
572,3832,Christmas spices,rum,Christmas spices,rum
572,3832,Christmas spices,butter,Christmas spices,butter
572,3832,Christmas spices,gula melaka,Christmas spices,palm sugar
572,3832,Christmas spices,eggs,Christmas spices,eggs
572,3832,Christmas spices,orange zest,Christmas spices,orange zest
572,3832,Christmas spices,orange juice,Christmas spices,orange juice
572,3832,Christmas spices,korean pear,Christmas spices,korean pear
572,3832,Christmas spices,flour,Christmas spices,flour
572,3832,Christmas spices,baking powder,Christmas spices,baking powder
572,3832,Christmas spices,christmas spices,Christmas spices,spices mix
572,3832,Christmas spices,salt,Christmas spices,salt
572,3833,salt,dried persimmons,salt,dried persimmons
572,3833,salt,sweet potatoes,salt,sweet potatoes
572,3833,salt,goji berries,salt,goji berries
572,3833,salt,longans,salt,longans
572,3833,salt,red dates,salt,red dates
572,3833,salt,raisins,salt,raisins
572,3833,salt,rum,salt,rum
572,3833,salt,butter,salt,butter
572,3833,salt,gula melaka,salt,palm sugar
572,3833,salt,eggs,salt,eggs
572,3833,salt,orange zest,salt,orange zest
572,3833,salt,orange juice,salt,orange juice
572,3833,salt,korean pear,salt,korean pear
572,3833,salt,flour,salt,flour
572,3833,salt,baking powder,salt,baking powder
572,3833,salt,christmas spices,salt,spices mix
572,3833,salt,salt,salt,salt
573,3834,Kante,whipped cream,Kante,cream
573,3834,Kante,condensed milk,Kante,condensed milk
573,3834,Kante,gamtae,Kante,gamtae seaweed
573,3834,Kante,gamtae powder,Kante,seaweed powder
573,3834,Kante,gamtae sheets,Kante,seaweed sheets
573,3834,Kante,miso caramel,Kante,miso caramel
573,3834,Kante,seaweed snack,Kante,seaweed snack
573,3835,Whipped Cream,whipped cream,Whipped Cream,cream
573,3835,Whipped Cream,condensed milk,Whipped Cream,condensed milk
573,3835,Whipped Cream,gamtae,Whipped Cream,gamtae seaweed
573,3835,Whipped Cream,gamtae powder,Whipped Cream,seaweed powder
573,3835,Whipped Cream,gamtae sheets,Whipped Cream,seaweed sheets
573,3835,Whipped Cream,miso caramel,Whipped Cream,miso caramel
573,3835,Whipped Cream,seaweed snack,Whipped Cream,seaweed snack
573,3836,Condensed Milk,whipped cream,Condensed Milk,cream
573,3836,Condensed Milk,condensed milk,Condensed Milk,condensed milk
573,3836,Condensed Milk,gamtae,Condensed Milk,gamtae seaweed
573,3836,Condensed Milk,gamtae powder,Condensed Milk,seaweed powder
573,3836,Condensed Milk,gamtae sheets,Condensed Milk,seaweed sheets
573,3836,Condensed Milk,miso caramel,Condensed Milk,miso caramel
573,3836,Condensed Milk,seaweed snack,Condensed Milk,seaweed snack
574,3837,gula melaka,gula melaka,palm sugar,palm sugar
574,3837,gula melaka,coconut milk,palm sugar,coconut milk
574,3837,gula melaka,butter,palm sugar,butter
574,3837,gula melaka,sugar,palm sugar,sugar
574,3837,gula melaka,eggs,palm sugar,eggs
574,3837,gula melaka,flour,palm sugar,flour (dry ingredients)
574,3837,gula melaka,longans,palm sugar,longans
574,3838,coconut milk,gula melaka,coconut milk,palm sugar
574,3838,coconut milk,coconut milk,coconut milk,coconut milk
574,3838,coconut milk,butter,coconut milk,butter
574,3838,coconut milk,sugar,coconut milk,sugar
574,3838,coconut milk,eggs,coconut milk,eggs
574,3838,coconut milk,flour,coconut milk,flour (dry ingredients)
574,3838,coconut milk,longans,coconut milk,longans
574,3839,butter,gula melaka,butter,palm sugar
574,3839,butter,coconut milk,butter,coconut milk
574,3839,butter,butter,butter,butter
574,3839,butter,sugar,butter,sugar
574,3839,butter,eggs,butter,eggs
574,3839,butter,flour,butter,flour (dry ingredients)
574,3839,butter,longans,butter,longans
574,3840,sugar,gula melaka,sugar,palm sugar
574,3840,sugar,coconut milk,sugar,coconut milk
574,3840,sugar,butter,sugar,butter
574,3840,sugar,sugar,sugar,sugar
574,3840,sugar,eggs,sugar,eggs
574,3840,sugar,flour,sugar,flour (dry ingredients)
574,3840,sugar,longans,sugar,longans
574,3841,dry ingredients,gula melaka,dried ingredients,palm sugar
574,3841,dry ingredients,coconut milk,dried ingredients,coconut milk
574,3841,dry ingredients,butter,dried ingredients,butter
574,3841,dry ingredients,sugar,dried ingredients,sugar
574,3841,dry ingredients,eggs,dried ingredients,eggs
574,3841,dry ingredients,flour,dried ingredients,flour (dry ingredients)
574,3841,dry ingredients,longans,dried ingredients,longans
574,3842,eggs,gula melaka,eggs,palm sugar
574,3842,eggs,coconut milk,eggs,coconut milk
574,3842,eggs,butter,eggs,butter
574,3842,eggs,sugar,eggs,sugar
574,3842,eggs,eggs,eggs,eggs
574,3842,eggs,flour,eggs,flour (dry ingredients)
574,3842,eggs,longans,eggs,longans
574,3843,rum soaked longans,gula melaka,rum-soaked longan,palm sugar
574,3843,rum soaked longans,coconut milk,rum-soaked longan,coconut milk
574,3843,rum soaked longans,butter,rum-soaked longan,butter
574,3843,rum soaked longans,sugar,rum-soaked longan,sugar
574,3843,rum soaked longans,eggs,rum-soaked longan,eggs
574,3843,rum soaked longans,flour,rum-soaked longan,flour (dry ingredients)
574,3843,rum soaked longans,longans,rum-soaked longan,longans
575,3844,Hinamontes Bengali white bread,white bread,Hinamontes Bengali white bread,white bread
575,3844,Hinamontes Bengali white bread,butter,Hinamontes Bengali white bread,butter
575,3844,Hinamontes Bengali white bread,kaya,Hinamontes Bengali white bread,coconut jam
575,3844,Hinamontes Bengali white bread,egg yolk,Hinamontes Bengali white bread,cured egg yolk
575,3845,Butter,white bread,Butter,white bread
575,3845,Butter,butter,Butter,butter
575,3845,Butter,kaya,Butter,coconut jam
575,3845,Butter,egg yolk,Butter,cured egg yolk
575,3846,Kaya jam,white bread,Kaya jam,white bread
575,3846,Kaya jam,butter,Kaya jam,butter
575,3846,Kaya jam,kaya,Kaya jam,coconut jam
575,3846,Kaya jam,egg yolk,Kaya jam,cured egg yolk
575,3847,Cured egg yolk,white bread,Cured egg yolk,white bread
575,3847,Cured egg yolk,butter,Cured egg yolk,butter
575,3847,Cured egg yolk,kaya,Cured egg yolk,coconut jam
575,3847,Cured egg yolk,egg yolk,Cured egg yolk,cured egg yolk
576,3848,Kunimchi,kimchi,Kimchi,kimchi
576,3848,Kunimchi,bread,Kimchi,bread
576,3848,Kunimchi,cheese,Kimchi,cheese
576,3849,Whole Bread,kimchi,Bread,kimchi
576,3849,Whole Bread,bread,Bread,bread
576,3849,Whole Bread,cheese,Bread,cheese
576,3850,Cheese,kimchi,Cheese,kimchi
576,3850,Cheese,bread,Cheese,bread
576,3850,Cheese,cheese,Cheese,cheese
577,3851,bread flour,bread flour,bread flour,bread flour
577,3851,bread flour,all purpose flour,bread flour,all-purpose flour
577,3851,bread flour,sugar,bread flour,sugar
577,3851,bread flour,salt,bread flour,salt
577,3851,bread flour,yeast,bread flour,yeast
577,3851,bread flour,water,bread flour,water
577,3851,bread flour,butter,bread flour,butter
577,3852,all purpose flour,bread flour,all-purpose flour,bread flour
577,3852,all purpose flour,all purpose flour,all-purpose flour,all-purpose flour
577,3852,all purpose flour,sugar,all-purpose flour,sugar
577,3852,all purpose flour,salt,all-purpose flour,salt
577,3852,all purpose flour,yeast,all-purpose flour,yeast
577,3852,all purpose flour,water,all-purpose flour,water
577,3852,all purpose flour,butter,all-purpose flour,butter
577,3853,sugar,bread flour,sugar,bread flour
577,3853,sugar,all purpose flour,sugar,all-purpose flour
577,3853,sugar,sugar,sugar,sugar
577,3853,sugar,salt,sugar,salt
577,3853,sugar,yeast,sugar,yeast
577,3853,sugar,water,sugar,water
577,3853,sugar,butter,sugar,butter
577,3854,salt,bread flour,salt,bread flour
577,3854,salt,all purpose flour,salt,all-purpose flour
577,3854,salt,sugar,salt,sugar
577,3854,salt,salt,salt,salt
577,3854,salt,yeast,salt,yeast
577,3854,salt,water,salt,water
577,3854,salt,butter,salt,butter
577,3855,yeast,bread flour,yeast,bread flour
577,3855,yeast,all purpose flour,yeast,all-purpose flour
577,3855,yeast,sugar,yeast,sugar
577,3855,yeast,salt,yeast,salt
577,3855,yeast,yeast,yeast,yeast
577,3855,yeast,water,yeast,water
577,3855,yeast,butter,yeast,butter
577,3856,water,bread flour,water,bread flour
577,3856,water,all purpose flour,water,all-purpose flour
577,3856,water,sugar,water,sugar
577,3856,water,salt,water,salt
577,3856,water,yeast,water,yeast
577,3856,water,water,water,water
577,3856,water,butter,water,butter
577,3857,butter,bread flour,butter,bread flour
577,3857,butter,all purpose flour,butter,all-purpose flour
577,3857,butter,sugar,butter,sugar
577,3857,butter,salt,butter,salt
577,3857,butter,yeast,butter,yeast
577,3857,butter,water,butter,water
577,3857,butter,butter,butter,butter
578,3858,Pandan leaves,pandan leaves,Pandan Leaves,pandan leaves
578,3858,Pandan leaves,coconut milk,Pandan Leaves,coconut milk
578,3858,Pandan leaves,egg,Pandan Leaves,egg
578,3858,Pandan leaves,sugar,Pandan Leaves,sugar
578,3858,Pandan leaves,salt,Pandan Leaves,salt
578,3858,Pandan leaves,oil,Pandan Leaves,oil
578,3858,Pandan leaves,flour,Pandan Leaves,flour
578,3858,Pandan leaves,gula melaka,Pandan Leaves,palm sugar
578,3858,Pandan leaves,water,Pandan Leaves,water
578,3858,Pandan leaves,grated coconut,Pandan Leaves,grated coconut
578,3858,Pandan leaves,pandan leaves,Pandan Leaves,pandan leaves
578,3859,Coconut milk,pandan leaves,Coconut Milk,pandan leaves
578,3859,Coconut milk,coconut milk,Coconut Milk,coconut milk
578,3859,Coconut milk,egg,Coconut Milk,egg
578,3859,Coconut milk,sugar,Coconut Milk,sugar
578,3859,Coconut milk,salt,Coconut Milk,salt
578,3859,Coconut milk,oil,Coconut Milk,oil
578,3859,Coconut milk,flour,Coconut Milk,flour
578,3859,Coconut milk,gula melaka,Coconut Milk,palm sugar
578,3859,Coconut milk,water,Coconut Milk,water
578,3859,Coconut milk,grated coconut,Coconut Milk,grated coconut
578,3859,Coconut milk,pandan leaves,Coconut Milk,pandan leaves
578,3860,Egg,pandan leaves,Egg,pandan leaves
578,3860,Egg,coconut milk,Egg,coconut milk
578,3860,Egg,egg,Egg,egg
578,3860,Egg,sugar,Egg,sugar
578,3860,Egg,salt,Egg,salt
578,3860,Egg,oil,Egg,oil
578,3860,Egg,flour,Egg,flour
578,3860,Egg,gula melaka,Egg,palm sugar
578,3860,Egg,water,Egg,water
578,3860,Egg,grated coconut,Egg,grated coconut
578,3860,Egg,pandan leaves,Egg,pandan leaves
578,3861,Sugar,pandan leaves,Sugar,pandan leaves
578,3861,Sugar,coconut milk,Sugar,coconut milk
578,3861,Sugar,egg,Sugar,egg
578,3861,Sugar,sugar,Sugar,sugar
578,3861,Sugar,salt,Sugar,salt
578,3861,Sugar,oil,Sugar,oil
578,3861,Sugar,flour,Sugar,flour
578,3861,Sugar,gula melaka,Sugar,palm sugar
578,3861,Sugar,water,Sugar,water
578,3861,Sugar,grated coconut,Sugar,grated coconut
578,3861,Sugar,pandan leaves,Sugar,pandan leaves
578,3862,Salt,pandan leaves,Salt,pandan leaves
578,3862,Salt,coconut milk,Salt,coconut milk
578,3862,Salt,egg,Salt,egg
578,3862,Salt,sugar,Salt,sugar
578,3862,Salt,salt,Salt,salt
578,3862,Salt,oil,Salt,oil
578,3862,Salt,flour,Salt,flour
578,3862,Salt,gula melaka,Salt,palm sugar
578,3862,Salt,water,Salt,water
578,3862,Salt,grated coconut,Salt,grated coconut
578,3862,Salt,pandan leaves,Salt,pandan leaves
578,3863,Flour,pandan leaves,All-Purpose Flour,pandan leaves
578,3863,Flour,coconut milk,All-Purpose Flour,coconut milk
578,3863,Flour,egg,All-Purpose Flour,egg
578,3863,Flour,sugar,All-Purpose Flour,sugar
578,3863,Flour,salt,All-Purpose Flour,salt
578,3863,Flour,oil,All-Purpose Flour,oil
578,3863,Flour,flour,All-Purpose Flour,flour
578,3863,Flour,gula melaka,All-Purpose Flour,palm sugar
578,3863,Flour,water,All-Purpose Flour,water
578,3863,Flour,grated coconut,All-Purpose Flour,grated coconut
578,3863,Flour,pandan leaves,All-Purpose Flour,pandan leaves
578,3864,Gula Melaka,pandan leaves,Jaggery or Palm Sugar,pandan leaves
578,3864,Gula Melaka,coconut milk,Jaggery or Palm Sugar,coconut milk
578,3864,Gula Melaka,egg,Jaggery or Palm Sugar,egg
578,3864,Gula Melaka,sugar,Jaggery or Palm Sugar,sugar
578,3864,Gula Melaka,salt,Jaggery or Palm Sugar,salt
578,3864,Gula Melaka,oil,Jaggery or Palm Sugar,oil
578,3864,Gula Melaka,flour,Jaggery or Palm Sugar,flour
578,3864,Gula Melaka,gula melaka,Jaggery or Palm Sugar,palm sugar
578,3864,Gula Melaka,water,Jaggery or Palm Sugar,water
578,3864,Gula Melaka,grated coconut,Jaggery or Palm Sugar,grated coconut
578,3864,Gula Melaka,pandan leaves,Jaggery or Palm Sugar,pandan leaves
578,3865,Coconut,pandan leaves,Fresh Coconut,pandan leaves
578,3865,Coconut,coconut milk,Fresh Coconut,coconut milk
578,3865,Coconut,egg,Fresh Coconut,egg
578,3865,Coconut,sugar,Fresh Coconut,sugar
578,3865,Coconut,salt,Fresh Coconut,salt
578,3865,Coconut,oil,Fresh Coconut,oil
578,3865,Coconut,flour,Fresh Coconut,flour
578,3865,Coconut,gula melaka,Fresh Coconut,palm sugar
578,3865,Coconut,water,Fresh Coconut,water
578,3865,Coconut,grated coconut,Fresh Coconut,grated coconut
578,3865,Coconut,pandan leaves,Fresh Coconut,pandan leaves
578,3866,Pandan leaves,pandan leaves,Fresh Pandan Leaves,pandan leaves
578,3866,Pandan leaves,coconut milk,Fresh Pandan Leaves,coconut milk
578,3866,Pandan leaves,egg,Fresh Pandan Leaves,egg
578,3866,Pandan leaves,sugar,Fresh Pandan Leaves,sugar
578,3866,Pandan leaves,salt,Fresh Pandan Leaves,salt
578,3866,Pandan leaves,oil,Fresh Pandan Leaves,oil
578,3866,Pandan leaves,flour,Fresh Pandan Leaves,flour
578,3866,Pandan leaves,gula melaka,Fresh Pandan Leaves,palm sugar
578,3866,Pandan leaves,water,Fresh Pandan Leaves,water
578,3866,Pandan leaves,grated coconut,Fresh Pandan Leaves,grated coconut
578,3866,Pandan leaves,pandan leaves,Fresh Pandan Leaves,pandan leaves
579,3867,Nescafe Gold Intenso,instant coffee (Nescafe Gold Intenso),Nescafé Gold Intensified Coffee,instant coffee
579,3867,Nescafe Gold Intenso,gula melaka,Nescafé Gold Intensified Coffee,palm sugar
579,3867,Nescafe Gold Intenso,flour,Nescafé Gold Intensified Coffee,flour
579,3867,Nescafe Gold Intenso,water,Nescafé Gold Intensified Coffee,water
579,3867,Nescafe Gold Intenso,coconut milk,Nescafé Gold Intensified Coffee,coconut milk
579,3867,Nescafe Gold Intenso,rice flour,Nescafé Gold Intensified Coffee,rice flour
579,3867,Nescafe Gold Intenso,tapioca flour,Nescafé Gold Intensified Coffee,tapioca flour
579,3867,Nescafe Gold Intenso,sugar,Nescafé Gold Intensified Coffee,sugar
579,3867,Nescafe Gold Intenso,salt,Nescafé Gold Intensified Coffee,salt
579,3868,Gula Melaka,instant coffee (Nescafe Gold Intenso),Jaggery or Palm Sugar,instant coffee
579,3868,Gula Melaka,gula melaka,Jaggery or Palm Sugar,palm sugar
579,3868,Gula Melaka,flour,Jaggery or Palm Sugar,flour
579,3868,Gula Melaka,water,Jaggery or Palm Sugar,water
579,3868,Gula Melaka,coconut milk,Jaggery or Palm Sugar,coconut milk
579,3868,Gula Melaka,rice flour,Jaggery or Palm Sugar,rice flour
579,3868,Gula Melaka,tapioca flour,Jaggery or Palm Sugar,tapioca flour
579,3868,Gula Melaka,sugar,Jaggery or Palm Sugar,sugar
579,3868,Gula Melaka,salt,Jaggery or Palm Sugar,salt
579,3869,Flour,instant coffee (Nescafe Gold Intenso),All-purpose flour or plain flour,instant coffee
579,3869,Flour,gula melaka,All-purpose flour or plain flour,palm sugar
579,3869,Flour,flour,All-purpose flour or plain flour,flour
579,3869,Flour,water,All-purpose flour or plain flour,water
579,3869,Flour,coconut milk,All-purpose flour or plain flour,coconut milk
579,3869,Flour,rice flour,All-purpose flour or plain flour,rice flour
579,3869,Flour,tapioca flour,All-purpose flour or plain flour,tapioca flour
579,3869,Flour,sugar,All-purpose flour or plain flour,sugar
579,3869,Flour,salt,All-purpose flour or plain flour,salt
579,3870,Coconut milk,instant coffee (Nescafe Gold Intenso),Full-fat coconut milk,instant coffee
579,3870,Coconut milk,gula melaka,Full-fat coconut milk,palm sugar
579,3870,Coconut milk,flour,Full-fat coconut milk,flour
579,3870,Coconut milk,water,Full-fat coconut milk,water
579,3870,Coconut milk,coconut milk,Full-fat coconut milk,coconut milk
579,3870,Coconut milk,rice flour,Full-fat coconut milk,rice flour
579,3870,Coconut milk,tapioca flour,Full-fat coconut milk,tapioca flour
579,3870,Coconut milk,sugar,Full-fat coconut milk,sugar
579,3870,Coconut milk,salt,Full-fat coconut milk,salt
579,3871,Rice flour,instant coffee (Nescafe Gold Intenso),Brown rice flour or Arborio rice flour (for tapioca layer),instant coffee
579,3871,Rice flour,gula melaka,Brown rice flour or Arborio rice flour (for tapioca layer),palm sugar
