experiment_id,ingredient_id,name_en,estimated_weight_g
305,2038,Flour,250.0
305,2039,Milk,400.0
305,2040,Egg Yolk,40.0
305,2041,Sugar,100.0
305,2042,Vanilla,10.0
305,2043,Cinnamon,10.0
305,2044,Whipping Cream,300.0
305,2045,Egg White,40.0
306,2046,Fried dace,1000.0
306,2047,Salted black beans,200.0
306,2048,Garlic,20.0
306,2049,Pasta,120.0
306,2050,Olive oil,30.0
307,2051,Glutinous Rice Flour,150.0
307,2052,Tapioca Flour,100.0
307,2053,,250.0
307,2054,,20.0
307,2055,,15.0
307,2056,,25.0
307,2057,,10.0
307,2058,,30.0
307,2059,,25.0
307,2060,,40.0
307,2061,,10.0
308,2062,butter,100.0
308,2063,Milo powder,20.0
308,2064,cocoa powder,20.0
308,2065,salt,1.0
308,2066,condensed milk,50.0
308,2067,vanilla extract,5.0
308,2068,cream,20.0
308,2069,biscuits (Mary biscuits),250.0
308,2070,chocolate sauce,100.0
308,2071,melted chocolate,100.0
308,2072,ganache,50.0
309,2073,Butter,114.0
309,2074,Milk,100.0
309,2075,Cake Flour,227.0
309,2076,Egg Yolks,120.0
309,2077,Vanilla,10.0
309,2078,Salt,3.0
309,2079,Egg Whites,240.0
309,2080,Sugar,114.0
310,2081,Century Egg,200.0
310,2082,Regular Egg,50.0
310,2083,Cheese,100.0
310,2084,Black Pepper,5.0
310,2085,Bacon,120.0
311,2086,Chicken,600.0
311,2087,Ginger,10.0
311,2088,Spring Onion,10.0
311,2089,Coconut Milk,300.0
311,2090,Chili Sauce,100.0
311,2091,Salt,2.0
312,2092,chicken breast,250.0
312,2093,white rice,200.0
312,2094,fresh ginger,20.0
312,2095,garlic cloves,10.0
312,2096,unsalted butter,20.0
312,2097,salt,5.0
312,2098,black pepper,2.0
312,2099,ice cream scoop,50.0
312,2100,fresh lime juice,20.0
312,2101,minced garlic,10.0
312,2102,cayenne pepper,2.0
312,2103,vegetable oil,20.0
312,2104,green onions,20.0
313,2105,chicken,800.0
313,2106,onion,150.0
313,2107,apple,100.0
313,2108,carrot,100.0
313,2109,napa cabbage,150.0
313,2110,spring onions,20.0
313,2111,ginger,20.0
313,2112,goji berries,50.0
314,2113,,120.0
314,2114,,50.0
314,2115,,20.0
314,2116,,30.0
314,2117,,50.0
314,2118,,100.0
314,2119,,10.0
314,2120,,20.0
314,2121,,20.0
314,2122,,10.0
315,2123,Coco Crunch,475.0
315,2124,Strawberries,150.0
315,2125,Milk,240.0
315,2126,Vanilla Extract,5.0
316,2127,Flour,250.0
316,2128,Cornstarch,30.0
316,2129,Sugar,200.0
316,2130,Egg Yolks,180.0
316,2131,Milk,240.0
316,2132,Butter,30.0
316,2133,Vanilla Extract,5.0
316,2134,Rum,15.0
316,2135,Whipped Cream,240.0
316,2136,Oats,60.0
316,2137,Canned Corn,400.0
316,2138,Corn Cobs,150.0
316,2139,Brown Butter,55.0
316,2140,Egg Whites,180.0
317,2141,Frozen Puff Pastry,200.0
317,2142,,20.0
317,2143,,20.0
317,2144,,240.0
317,2145,,1000.0
318,2146,Black Sesame Seeds,400.0
318,2147,Black Sesame Paste,200.0
318,2148,Tong Yuen,47000.0
318,2149,Butter,225.0
318,2150,Sugar,225.0
318,2151,Egg,180.0
318,2152,Flour,364.0
318,2153,Salt,7.0
318,2154,Vanilla,20.0
319,2155,Chicken breast,600.0
319,2156,Potatoes,250.0
319,2157,Carrots,200.0
319,2158,Durian flesh,150.0
319,2159,Malaysian curry paste,30.0
320,2160,gula melaka,75.0
320,2161,pandan extract,10.0
320,2162,longan powder,40.0
320,2163,lo-hon-gor,5.0
320,2164,espresso,10.0
320,2165,vanilla Nescafe espresso concentrate,5.0
321,2166,Potatoes,900.0
321,2167,Ve Vegetable Oil,
321,2168,Salt,5.0
322,2169,Rum,60.0
322,2170,Butter,173.0
322,2171,Gula Melaka,107.0
322,2172,Eggs,120.0
322,2173,Orange Zest,10.0
322,2174,Orange Juice,120.0
322,2175,Korean Pear,73.0
322,2176,Flour,227.0
322,2177,Baking Powder,20.0
322,2178,Christmas Spices,10.0
322,2179,Salt,5.0
322,2180,Dried Persimmons,130.0
322,2181,Sweet Potatoes,115.0
322,2182,Goji Berries,30.0
322,2183,Longans,25.0
322,2184,Red Dates,30.0
322,2185,Raisins,20.0
323,2186,,50.0
323,2187,,200.0
323,2188,,5.0
323,2189,,2.0
323,2190,,80.0
323,2191,,80.0
323,2192,,1000.0
323,2193,,2.0
323,2194,,2.0
323,2195,,1000.0
323,2196,,500.0
323,2197,,80.0
323,2198,,80.0
323,2199,,500.0
323,2200,,500.0
323,2201,,
324,2202,Gula Melaka,250.0
324,2203,Butter,170.0
324,2204,Sugar,320.0
324,2205,Eggs,120.0
324,2206,Coconut Milk,300.0
324,2207,Longans,200.0
324,2208,All Purpose Flour,900.0
324,2209,Baking Powder,20.0
324,2210,Salt,15.0
325,2211,Hinane Bengali Style White Bread,700.0
325,2212,Butter,100.0
325,2213,Kaya,60.0
325,2214,Eggs,360.0
326,2215,Kimchi,250.0
326,2216,Cheese,100.0
326,2217,Bread,300.0
326,2218,Butter,20.0
326,2219,Salt,5.0
326,2220,Black Pepper,5.0
327,2221,flour,800.0
327,2222,all-purpose flour,200.0
327,2223,sugar,30.0
327,2224,salt,6.0
327,2225,yeast,5.0
327,2226,water,240.0
327,2227,butter,340.0
328,2228,Pandan Leaves,1000.0
328,2229,Palm Sugar,2000.0
328,2230,Palm Sugar,1000.0
328,2231,Ground Nut,50.0
328,2232,Ground Cinnamon,10.0
328,2233,Grated Coconut,50.0
328,2234,Egg,50.0
328,2235,Oil,50.0
328,2236,Flour,1000.0
329,2237,Gula Melaka,100.0
329,2238,Coffee Powder,25.0
329,2239,Flour,230.0
329,2240,Coconut Milk,450.0
329,2241,Rice,90.0
329,2242,Tapioca Flour,45.0
329,2243,Water,0.0
329,2244,Salt,4.0
329,2245,Coconut Oil,14.0
330,2246,garlic,50.0
330,2247,ginger,10.0
330,2248,chilies,20.0
330,2249,Sichuan peppercorns,10.0
330,2250,five-spice powder,5.0
330,2251,Lao Gan Ma,20.0
330,2252,egg,50.0
330,2253,cream,50.0
330,2254,soy sauce,10.0
330,2255,sesame oil,10.0
330,2256,spaghetti,80.0
330,2257,spring onions,20.0
331,2258,rose syrup,400.0
331,2259,evaporated milk,120.0
331,2260,pandan leaves,100.0
331,2261,matcha powder,10.0
331,2262,ice,0.0
332,2263,pasta,50000.0
332,2264,egg,50.0
332,2265,mentaiko,200.0
332,2266,cream,150.0
332,2267,soy sauce,50.0
332,2268,cheese,100.0
332,2269,black pepper,5.0
333,2270,,250.0
333,2271,flour,550.0
333,2272,golden syrup,80.0
333,2273,lye water,10.0
333,2274,oil,40.0
333,2275,beef,150.0
333,2276,mushroom duxelles,80.0
333,2277,parma ham,40.0
333,2278,mustard,5.0
333,2279,pastry,150.0
334,2280,Ground Beef,115.0
334,2281,Onions,145.0
334,2282,Kimchi,55.0
334,2283,Pasta,120.0
334,2284,Tomato Sauce,120.0
334,2285,Ricotta Cheese,80.0
334,2286,Mozzarella Cheese,110.0
335,2287,Egg Whites,120.0
335,2288,Sugar,100.0
335,2289,Corn Flour,100.0
335,2290,Egg Yolks,50.0
335,2291,Flour,100.0
335,2292,Salt,5.0
335,2293,Milk,100.0
336,2294,snow fungus,50.0
336,2295,red dates,20.0
336,2296,goji berries,10.0
336,2297,dried longans,10.0
336,2298,rock sugar,10.0
336,2299,papaya,50.0
337,2300,Peanut Butter,115.0
337,2301,All-Purpose Flour,120.0
337,2302,Sugar,55.0
337,2303,Salt,10.0
337,2304,Baking Powder,10.0
337,2305,Oil,22.5
337,2306,Sesame Oil,10.0
338,2307,Berries,240.0
338,2308,Sweet Cream,120.0
338,2309,Caramel,60.0
338,2310,Pickles,120.0
338,2311,Shaved Ice,360.0
338,2312,Sugar,18.0
339,2313,,1200.0
339,2314,,250.0
339,2315,,75.0
339,2316,,2500.0
339,2317,,500.0
339,2318,,0.0
339,2319,,250.0
339,2320,,1000.0
339,2321,,3000.0
339,2322,,500.0
340,2323,,230.0
340,2324,,90.0
340,2325,,40.0
340,2326,,2.0
340,2327,,9.0
340,2328,,18.0
340,2329,,2.0
340,2330,,45.0
341,2331,Guanciale,250.0
341,2332,Potatoes,350.0
341,2333,Parmesan Cheese,100.0
341,2334,Egg,50.0
341,2335,Black Pepper,2.0
341,2336,Carbonara Noodles,250.0
342,2337,potatoes,200.0
342,2338,onions,100.0
342,2339,carrots,150.0
342,2340,chicken,100.0
342,2341,Japanese curry,250.0
342,2342,whipped cream,150.0
342,2343,udon noodles,100.0
343,2344,Eggs,120.0
343,2345,Butter,53.75
343,2346,Milk,100.0
343,2347,Sugar,28.0
343,2348,Salt,3.0
343,2349,Baking Powder,3.0
343,2350,Vanilla,2.0
343,2351,Cinnamon,1.0
343,2352,Rice Paper,250.0
344,2353,butter,240.0
344,2354,sugar,190.0
344,2355,instant coffee,10.0
344,2356,egg,30.0
344,2357,vanilla extract,5.0
344,2358,all-purpose flour,410.0
344,2359,baking powder,25.0
344,2360,salt,5.0
344,2361,flaky salt,10.0
345,2362,Butter,100.0
345,2363,Sugar,50.0
345,2364,Eggs,50.0
345,2365,Instant Coffee,20.0
345,2366,Milk,100.0
345,2367,Vanilla,10.0
345,2368,Flour,200.0
346,2369,Potatoes,250.0
346,2370,Garlic Oil,20.0
346,2371,Salt,5.0
346,2372,Salmon Fillets,150.0
346,2373,Japanese Mayo,50.0
346,2374,Spring Onions,20.0
346,2375,Tobiko,10.0
347,2376,,200.0
347,2377,,50.0
347,2378,,100.0
347,2379,,10.0
347,2380,,20.0
347,2381,,50.0
347,2382,,100.0
347,2383,,10.0
347,2384,,20.0
348,2385,Super Ring,150.0
348,2386,Cooked Rice,360.0
348,2387,Seaweed,50.0
348,2388,Sesame Seeds,50.0
348,2389,Sesame Oil,20.0
348,2390,Ground Beef Bulgogi,120.0
349,2391,Eggs,150.0
349,2392,Sugar,200.0
349,2393,Thai Tea Leaves,20.0
349,2394,Heavy Cream,300.0
349,2395,Coconut Flakes,50.0
350,2396,watermelon,1200.0
350,2397,tomato,150.0
350,2398,mozzarella cheese,100.0
350,2399,basil leaves,20.0
350,2400,olive oil,15.0
350,2401,balsamic vinegar,50.0
350,2402,flaky salt,10.0
350,2403,prosciutto,60.0
351,2404,,250.0
351,2405,,50.0
351,2406,,6.0
351,2407,,3.0
351,2408,,250.0
351,2409,,6.0
351,2410,,3.0
351,2411,,10.0
351,2412,,10.0
351,2413,,5.0
351,2414,,0.6
351,2415,,10.0
351,2416,,10.0
352,2417,apple,200.0
352,2418,water,1000.0
353,2419,Bagel,250.0
353,2420,Butter,115.0
353,2421,Honey,170.0
353,2422,Salt,5.0
353,2423,MSG,5.0
353,2424,Parsley Powder,5.0
354,2425,Potatoes,400.0
354,2426,Garlic Oil,10.0
354,2427,Salt,5.0
354,2428,Salmon,150.0
354,2429,Japanese Mayo,20.0
354,2430,Spring Onions,20.0
354,2431,Tobiko,10.0
355,2432,Bananas,120.0
355,2433,Milk,80.0
355,2434,Whipping cream,80.0
355,2435,Vanilla,10.0
355,2436,Cinnamon powder,5.0
355,2437,Egg yolks,60.0
355,2438,Sugar,100.0
356,2439,,200.0
356,2440,Salted black beans,100.0
356,2441,,20.0
356,2442,,150.0
356,2443,,8.0
357,2444,eggs,120.0
357,2445,sugar,400.0
357,2446,milk,400.0
357,2447,butter,400.0
357,2448,vanilla,10.0
357,2449,glutinous rice flour,400.0
357,2450,tapioca flour,400.0
358,2451,Butter,113.0
358,2452,Milo Powder,50.0
358,2453,Cocoa Powder,50.0
358,2454,Salt,5.0
358,2455,Condensed Milk,300.0
358,2456,Vanilla,10.0
358,2457,Cream,50.0
358,2458,Chocolate Sauce,150.0
358,2459,Mary Biscuits,170.0
359,2460,Butter,50.0
359,2461,Milk,50.0
359,2462,Cake Flour,100.0
359,2463,Egg Yolks,120.0
359,2464,Vanilla,5.0
359,2465,Salt,5.0
360,2466,Century Egg,120.0
360,2467,Egg,50.0
360,2468,Cheese,100.0
360,2469,Black Pepper,2.0
360,2470,Bacon,100.0
360,2471,Pasta,150.0
361,2472,chicken breast,500.0
361,2473,coconut milk,220.0
361,2474,ginger,100.0
361,2475,spring onion,150.0
361,2476,salt,20.0
361,2477,chili sauce,200.0
361,2478,instant noodles rice,320.0
362,2479,Chicken Breast,1130.0
362,2480,Ginger,20.0
362,2481,Scallion,20.0
362,2482,Butter,35.0
362,2483,Rice,800.0
362,2484,Chicken Broth,400.0
362,2485,Garlic,10.0
362,2486,Lime,20.0
362,2487,Chili Peppers,20.0
362,2488,Ginger,20.0
362,2489,Scallion,20.0
362,2490,Oil,35.0
363,2491,chicken,800.0
363,2492,onion,150.0
363,2493,apple,100.0
363,2494,carrot,120.0
363,2495,napa cabbage,200.0
363,2496,spring onion,20.0
363,2497,ginger,20.0
363,2498,goji berries,20.0
364,2499,,100.0
364,2500,,200.0
364,2501,,100.0
364,2502,,20.0
364,2503,,50.0
364,2504,,200.0
365,2505,Corn Flakes,1000.0
365,2506,Sugar,200.0
365,2507,Cocoa Nibs,100.0
365,2508,Strawberry Puree,200.0
366,2509,corn,400.0
366,2510,flour,200.0
366,2511,cornstarch,50.0
366,2512,sugar,200.0
366,2513,eggs,200.0
366,2514,milk,300.0
366,2515,vanilla,10.0
366,2516,rum,20.0
366,2517,whipped cream,200.0
366,2518,oats,100.0
366,2519,cinnamon,5.0
367,2520,All-purpose flour,200.0
367,2521,Salt,5.0
367,2522,Sugar,55.0
367,2523,Cinnamon,5.0
367,2524,Unsalted butter,55.0
367,2525,Milk,260.0
368,2526,Flour,250.0
368,2527,Egg,50.0
368,2528,Butter,100.0
368,2529,Sugar,150.0
368,2530,Vanilla,10.0
368,2531,Black Sesame Seeds,100.0
368,2532,Black Sesame Paste,50.0
368,2533,Baking Butter,20.0
368,2534,Salt,5.0
369,2535,Chicken breast,200.0
369,2536,Potatoes,150.0
369,2537,Carrots,50.0
369,2538,Curry paste,10.0
369,2539,Durian,100.0
370,2540,,70.0
370,2541,,30.0
370,2542,,10.0
370,2543,,25.0
370,2544,,50.0
371,,,
372,2545,Dried Persimmons,210.0
372,2546,Sweet Potatoes,140.0
372,2547,Goji Berries,90.0
372,2548,Longans,90.0
372,2549,Red Dates,90.0
372,2550,Raisins,45.0
372,2551,Gula Melaka,45.0
372,2552,Butter,110.0
372,2553,Eggs,120.0
372,2554,Orange Zest,5.0
372,2555,Orange Juice,55.0
372,2556,Flour,230.0
372,2557,Baking Powder,10.0
372,2558,Christmas Spices,10.0
372,2559,Salt,5.0
372,2560,Rum,110.0
373,2561,Whipped cream,200.0
373,2562,Condensed milk,150.0
373,2563,Kante sheets,80.0
373,2564,Kante powder,4.0
373,2565,Miso caramel,40.0
374,2566,,120.0
374,2567,,360.0
374,2568,,150.0
374,2569,,120.0
374,2570,,1.0
374,2571,,100.0
375,2572,White Bread,400.0
375,2573,Kaya,200.0
375,2574,Cured Egg Yolk,100.0
375,2575,Butter,100.0
376,2576,Kimchi,200.0
376,2577,Bread,150.0
376,2578,Cheese,100.0
377,2579,Bread flour,500.0
377,2580,All-purpose flour,100.0
377,2581,Sugar,20.0
377,2582,Salt,10.0
377,2583,Yeast,5.0
377,2584,Water,350.0
377,2585,Butter,200.0
378,2586,pandan leaves,100.0
378,2587,coconut milk,200.0
378,2588,egg,50.0
378,2589,sugar,100.0
378,2590,salt,5.0
378,2591,oil,50.0
378,2592,flour,200.0
378,2593,palm sugar,100.0
378,2594,grated coconut,100.0
379,2595,Gula Melaka,0.0
379,2596,Rice Flour,88.82
379,2597,Tapioca Flour,36.35
379,2598,Instant Coffee Powder,7.04
379,2599,Water,0.0
379,2600,Coconut Milk,785.4
380,2601,Garlic,12.0
380,2602,Ginger,8.0
380,2603,Chilies,16.0
380,2604,Sichuan Peppercorns,8.0
380,2605,Five-Spice Powder,5.0
380,2606,Lao Gan Ma,20.0
380,2607,Egg,50.0
380,2608,Cream,100.0
380,2609,Soy Sauce,20.0
380,2610,Sesame Oil,10.0
380,2611,Spaghetti,200.0
380,2612,Spring Onions,20.0
381,2613,rose syrup,100.0
381,2614,evaporated milk,100.0
381,2615,fresh pandan leaves,20.0
381,2616,matcha powder,10.0
382,2617,pasta,200.0
382,2618,spicy pollack roe,50.0
382,2619,egg,50.0
382,2620,cream,50.0
382,2621,soy sauce,10.0
382,2622,cheese,50.0
382,2623,black pepper,2.0
383,2624,,225.0
383,2625,,56.0
383,2626,,56.0
383,2627,,115.0
383,2628,,35.0
383,2629,,12.0
383,2630,,120.0
383,2631,,60.0
384,2632,Ground Beef,200.0
384,2633,Onions,80.0
384,2634,Kimchi,40.0
384,2635,Pasta Pieces (broken up),35.0
384,2636,Tomato Sauce,180.0
384,2637,Ricotta Cheese,120.0
384,2638,Mozzarella Cheese (broken up),160.0
384,2639,Extra Cheese (Mozzarella),40.0
385,2640,Egg Whites,180.0
385,2641,Sugar,100.0
385,2642,Corn Flour,125.0
385,2643,Egg Yolks,50.0
385,2644,All-purpose Flour,250.0
385,2645,Salt,5.0
385,2646,Milk,170.0
385,2647,Honey,100.0
385,2648,Butter,140.0
385,2649,Soy Sauce,50.0
385,2650,Vanilla Extract,5.0
386,2651,Snow Fungus,200.0
386,2652,Red Dates,100.0
386,2653,Goji Berries,50.0
386,2654,Dried Longans,100.0
386,2655,Papaya,200.0
387,2656,All-purpose flour,220.0
387,2657,Granulated sugar,200.0
387,2658,Peanut butter,320.0
387,2659,Salt,5.0
387,2660,Baking powder,20.0
387,2661,Vegetable oil,28.0
387,2662,Sesame oil,5.0
387,2663,Peanuts,100.0
388,2664,Simple Berries,200.0
388,2665,Sweet Cream,100.0
388,2666,Caramel,80.0
388,2667,Pickle Juice,200.0
389,2668,all-purpose flour,500.0
389,2669,sugar,100.0
389,2670,yeast,5.0
389,2671,salt,2.0
389,2672,milk,200.0
389,2673,butter,50.0
389,2674,pineapple juice,200.0
389,2675,egg,120.0
390,2676,Ginger,10.0
390,2677,Spring Onions,20.0
390,2678,Chicken,150.0
390,2679,Abalone,50.0
390,2680,Rice,200.0
390,2681,Chicken Stock,0.0
390,2682,Soy Sauce,2.0
390,2683,Sesame Oil,5.0
390,2684,Puff Pastry,250.0
391,2685,Guanciale,225.0
391,2686,Eggs,120.0
391,2687,Parmesan Cheese,80.0
391,2688,Potatoes,500.0
391,2689,Potato Starch,60.0
391,2690,Water,200.0
392,2691,Potatoes,364.0
392,2692,Onions,114.0
392,2693,Carrots,58.0
392,2694,Chicken,28.0
392,2695,Japanese Curry,26.0
392,2696,Udon Noodles,364.0
392,2697,Whipped Cream,364.0
393,2698,,120.0
393,2699,,160.0
393,2700,,20.0
393,2701,,10.0
393,2702,,5.0
393,2703,,10.0
394,2704,Butter,200.0
394,2705,Sugar,100.0
394,2706,Flour,200.0
394,2707,Instant Coffee,20.0
394,2708,Egg,120.0
394,2709,Vanilla,5.0
394,2710,Baking Powder,5.0
394,2711,Salt,5.0
394,2712,Flaky Salt,5.0
395,2713,,1000.0
395,2714,,100.0
395,2715,,50.0
395,2716,,100.0
395,2717,,10.0
395,2718,,20.0
395,2719,,20.0
396,2720,potatoes,300.0
396,2721,garlic oil,30.0
396,2722,salt,5.0
396,2723,salmon fillet,150.0
396,2724,Japanese mayo,20.0
396,2725,spring onions,20.0
396,2726,tobiko,20.0
397,2727,Mandarin Oranges,450.0
397,2728,Sugar,180.0
397,2729,Eggs,120.0
397,2730,Flour,220.0
397,2731,Baking Powder,10.0
397,2732,Baking Soda,5.0
397,2733,Salt,5.0
397,2734,Palm Sugar,90.0
397,2735,Butter,45.0
397,2736,Cream,45.0
398,2737,Korean rice,800.0
398,2738,Wakame seaweed,10.0
398,2739,White sesame seeds,20.0
398,2740,Vegetable sesame oil,15.0
398,2741,Ground beef bulgogi,100.0
398,2742,Super ring snack,50.0
399,2743,Thai Tea Leaves,10.0
399,2744,Heavy Cream,120.0
399,2745,Large Eggs,120.0
399,2746,Granulated Sugar,90.0
399,2747,Coconut Flakes,80.0
400,2748,Watermelon,400.0
400,2749,Tomato,150.0
400,2750,Mozzarella,100.0
400,2751,Basil,50.0
400,2752,Olive Oil,20.0
400,2753,Balsamic Vinegar,100.0
400,2754,Flaky Salt,20.0
400,2755,Pepper,10.0
400,2756,Prosciutto,50.0
401,2757,Flour (Flour),200.0
401,2758,Sugar (Sugar),10.0
401,2759,Salt (Salt),5.0
401,2760,Baking Powder (Baking Powder),2.0
401,2761,Yeast (Yeast),2.0
401,2762,Egg (Egg),50.0
401,2763,Warm Milk (Warm Milk),250.0
401,2764,Prosciutto (Prosciutto),50.0
401,2765,Arugula (Arugula),20.0
401,2766,Olive Oil (Olive Oil),20.0
401,2767,Fancy Homemade Cured Egg Yolks (Fancy Homemade Cured Egg Yolks),15.0
401,2768,Black Pepper (Black Pepper),1.0
402,2769,Apple,150.0
403,2770,Bagels,200.0
403,2771,Butter,20.0
403,2772,Honey,10.0
403,2773,Salt,2.0
403,2774,Parsley Powder,2.0
404,2775,potatoes,200.0
404,2776,garlic oil and salt,20.0
404,2777,salmon,250.0
404,2778,Japanese mayo,15.0
404,2779,spring onions,50.0
404,2780,tobiko,20.0
405,2781,banana,120.0
405,2782,milk,250.0
405,2783,cream,250.0
405,2784,vanilla extract,3.0
405,2785,cinnamon,3.0
405,2786,egg yolk,45.0
405,2787,sugar,120.0
406,,,
407,2788,Eggs,50.0
407,2789,Sugar,73.0
407,2790,Milk,270.0
407,2791,Butter,37.0
407,2792,Vanilla Essence,6.0
407,2793,Glutinous Rice Flour,63.0
407,2794,Tapioca Flour,63.0
408,2795,butter,60.0
408,2796,milo powder  cocoa powder,150.0
408,2797,salt,3.0
408,2798,condensed milk,237.0
408,2799,vanilla,0.1
408,2800,cream,375.0
408,2801,biscuits,400.0
408,2802,chocolate sauce,237.0
408,2803,melted chocolate and cream for ganache,237.0
409,2804,butter,70.0
409,2805,milk,207.5
409,2806,cake flour,89.0
409,2807,egg yolk,187.5
409,2808,vanilla extract,3.0
409,2809,salt,3.0
409,2810,egg whites and sugar,234.7
410,2811,Century Egg,125.0
410,2812,Regular Egg,50.0
410,2813,Cheese,137.5
410,2814,Black Pepper,0.3
410,2815,Crispy Bacon,75.0
410,2816,Pasta,140.0
411,2817,chicken,200.0
411,2818,ginger,50.0
411,2819,spring onion,50.0
411,2820,salt,1.0
411,2821,coconut milk,100.0
411,2822,rice,250.0
411,2823,chili,10.0
411,2824,coconut oil,10.0
412,2825,Chicken,200.0
412,2826,Ginger,5.0
412,2827,Scallion,8.0
412,2828,Salt,2.0
412,2829,Pepper,2.0
412,2830,Rice,250.0
412,2831,Butter,50.0
412,2832,Garlic,20.0
412,2833,Lime,50.0
412,2834,Garlic Lime Chili Sauce,30.0
412,2835,Ginger Scallion Sauce,30.0
413,2836,Onion,80.0
413,2837,Apple,150.0
413,2838,Carrot,150.0
413,2839,Napa Cabbage,150.0
413,2840,Chicken,500.0
413,2841,Spring Onion,25.0
413,2842,Ginger,20.0
413,2843,Goji Berries,35.0
414,2844,century egg,50.0
414,2845,green chili,50.0
414,2846,garlic,15.0
414,2847,salt,15.0
414,2848,soy sauce,5.0
414,2849,vinegar,5.0
414,2850,sesame,15.0
415,2851,Coco Crunch cereal,50.0
415,2852,strawberries,50.0
416,2853,corn,180.0
416,2854,brown butter corn,10.0
416,2855,cream corn,80.0
416,2856,milk,268.0
416,2857,egg yolks,27.2
416,2858,sugar,2.4
416,2859,flour,2.6
416,2860,cornstarch,3.7
416,2861,vanilla extract,1.2
416,2862,whipped cream,28.4
416,2863,oats,25.6
417,2864,Puff Pastry,120.0
417,2865,Cinnamon Sugar,8.0
417,2866,Milk,250.0
418,2867,butter,25.0
418,2868,sugar,50.0
418,2869,egg,56.0
418,2870,vanilla extract,5.0
418,2871,flour,50.0
418,2872,baking butter,15.0
418,2873,salt,1.0
418,2874,black sesame seeds,15.0
418,2875,black sesame paste,15.0
419,2876,Durian Flesh,150.0
419,2877,Chicken,150.0
419,2878,Potatoes,80.0
419,2879,Carrots,80.0
419,2880,Curry Paste (store bought),70.0
420,2881,dried longan,75.0
420,2882,lo-hon-gor or manfurut,387.0
420,2883,pandan,100.0
420,2884,jaggery or palm sugar,139.0
420,2885,espresso concentrate,194.0
421,2886,Short Fries,50.0
422,,,
423,2887,Kante Ice Cream,50.0
423,2888,Whipped Cream,70.0
423,2889,Condensed Milk,20.0
423,2890,Kante Powder,5.0
423,2891,Kante Sheets,20.0
423,2892,Miso Caramel,20.0
423,2893,Seaweed Snack,10.0
424,,,
425,2894,Hinamitsu Bengali Style White Bread,70.0
425,2895,Frozen Butter Sheet,20.0
425,2896,Kaya Jam,60.0
425,2897,Cured Egg Yolk,60.0
426,2898,Kimchi,200.0
426,2899,Bread,18.0
426,2900,Cheese,6.0
427,,,
428,2901,Pandan Leaves,100.0
428,2902,Coconut Milk,240.0
428,2903,Egg,250.0
428,2904,Sugar,50.0
428,2905,Salt,5.0
428,2906,Oil,20.0
428,2907,Flour (For Crepe),100.0
428,2908,Gula Melaka (Palm Sugar),50.0
428,2909,Grated Coconut,100.0
428,2910,Pandan Leaves (For Filling),50.0
429,2911,Nescafé Gold Intensí coffee,10.0
429,2912,Jagung Manis (Malacca Sugar),89.0
429,2913,All-Purpose Flour (plain),184.0
429,2914,Rice (cooked),194.0
429,2915,Sago Starch (cooking),189.0
429,2916,Water (hot),184.0
429,2917,Salt (table),2.0
430,2918,garlic,10.0
430,2919,ginger,25.0
430,2920,chili(s),20.0
430,2921,Sichuan peppercorn(s),15.0
430,2922,five-spice powder,5.0
430,2923,Lao Gan Ma (Spicy Sauce),50.0
430,2924,spaghetti,150.0
430,2925,egg,50.0
430,2926,cream,265.0
430,2927,soy sauce,140.0
430,2928,sesame oil,50.0
430,2929,spring onion(s),48.0
431,2930,rose syrup,45.0
431,2931,evaporated milk,20.0
431,2932,pandan leaves juice,25.0
431,2933,matcha powder,20.0
431,2934,ice,150.0
431,2935,fresh milk,20.0
432,2936,Mentaiko (spicy pollack roe),150.0
432,2937,Egg,50.0
432,2938,Cream,28.0
432,2939,Soy Sauce,18.0
432,2940,Cheese,20.0
432,2941,Black Pepper,0.5
433,,,
434,2942,Ground Beef,100.0
434,2943,Onions,50.0
434,2944,Kimchi,40.0
434,2945,Tomato Sauce,80.0
434,2946,Pasta Pieces,85.0
434,2947,Ricotta Cheese,235.0
434,2948,Mozzarella Cheese,235.0
435,2949,egg whites,100.0
435,2950,sugar,20.0
435,2951,corn flour (cornstarch),25.0
435,2952,egg yolks,50.0
435,2953,flour (all-purpose),100.0
435,2954,salt,0.5
435,2955,milk,50.0
435,2956,honey butter glaze,50.0
435,2957,soy sauce,5.0
435,2958,vanilla extract,0.5
436,2959,Snow Fungus,50.0
436,2960,Red Dates,50.0
436,2961,Goji Berries,50.0
436,2962,Longan Dried,50.0
436,2963,Rock Sugar,50.0
436,2964,Papaya Chunks,200.0
437,2965,Peanut Butter,283.495
437,2966,All-Purpose Flour,150.0
437,2967,Sugar,15.0
437,2968,Salt,1.0
437,2969,Baking Powder,1.0
437,2970,Oil,20.0
437,2971,Sesame Oil,25.0
438,2972,berries,85.0
438,2973,sweet cream,24.0
438,2974,caramel,24.0
438,2975,pickles,85.0
438,2976,shaved ice,150.0
439,2977,Bun Dough,150.0
439,2978,Crusty Top Dough,50.0
439,2979,Pineapple Jam,50.0
440,2980,chicken,150.0
440,2981,abalone,50.0
440,2982,rice,100.0
440,2983,ginger,5.0
440,2984,spring onion,5.0
440,2985,soy sauce,10.0
440,2986,sesame oil,10.0
440,2987,puff pastry,100.0
441,2988,potatoes,300.0
441,2989,bacon or guanciale,125.0
441,2990,parmegiano reggiano cheese or parmesan cheese,123.0
