experiment_id,ingredient_id,quantity_value,quantity_value_culinary,unit_en,quantity_unit_culinary
431,2931,50.0,1.0,mL,unit
431,2931,50.0,1.0,mL,unit
431,2932,50.0,1.0,mL,unit
431,2932,50.0,1.0,mL,unit
431,2932,50.0,1.0,mL,unit
431,2932,50.0,1.0,mL,unit
431,2932,50.0,1.0,mL,unit
431,2933,50.0,1.0,mL,unit
431,2933,50.0,1.0,mL,unit
431,2933,50.0,1.0,mL,unit
431,2933,50.0,1.0,mL,unit
431,2933,50.0,1.0,mL,unit
431,2934,200.0,1.0,pieces,unit
431,2934,200.0,1.0,pieces,unit
431,2934,200.0,1.0,pieces,unit
431,2934,200.0,1.0,pieces,unit
431,2934,200.0,1.0,pieces,unit
431,2935,50.0,1.0,mL,unit
431,2935,50.0,1.0,mL,unit
431,2935,50.0,1.0,mL,unit
431,2935,50.0,1.0,mL,unit
431,2935,50.0,1.0,mL,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2936,150.0,1.0,grams,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2937,1.0,1.0,piece,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2938,100.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2939,20.0,1.0,milliliters,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2940,20.0,1.0,grams,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
432,2941,2.0,1.0,grains,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
433,,,1.0,,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2942,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2943,100.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2944,50.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2945,100.0,1.0,g,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2946,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2947,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
434,2948,100.0,1.0,Cup,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2949,2.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2950,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2951,1.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2952,2.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2953,3.0,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2954,0.25,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2955,0.75,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2956,0.666667,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2957,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
435,2958,0.333333,1.0,pieces,unit
436,2959,1.0,1.0,,unit
436,2959,1.0,1.0,,unit
436,2959,1.0,1.0,,unit
436,2959,1.0,1.0,,unit
436,2959,1.0,1.0,,unit
436,2959,1.0,1.0,,chunks
436,2960,3.0,1.0,pieces,unit
436,2960,3.0,1.0,pieces,unit
436,2960,3.0,1.0,pieces,unit
436,2960,3.0,1.0,pieces,unit
436,2960,3.0,1.0,pieces,unit
436,2960,3.0,1.0,pieces,chunks
436,2961,5.0,1.0,pieces,unit
436,2961,5.0,1.0,pieces,unit
436,2961,5.0,1.0,pieces,unit
436,2961,5.0,1.0,pieces,unit
436,2961,5.0,1.0,pieces,unit
436,2961,5.0,1.0,pieces,chunks
436,2962,5.0,1.0,pieces,unit
436,2962,5.0,1.0,pieces,unit
436,2962,5.0,1.0,pieces,unit
436,2962,5.0,1.0,pieces,unit
436,2962,5.0,1.0,pieces,unit
436,2962,5.0,1.0,pieces,chunks
436,2963,30.0,1.0,g,unit
436,2963,30.0,1.0,g,unit
436,2963,30.0,1.0,g,unit
436,2963,30.0,1.0,g,unit
436,2963,30.0,1.0,g,unit
436,2963,30.0,1.0,g,chunks
436,2964,150.0,1.0,g,unit
436,2964,150.0,1.0,g,unit
436,2964,150.0,1.0,g,unit
436,2964,150.0,1.0,g,unit
436,2964,150.0,1.0,g,unit
436,2964,150.0,1.0,g,chunks
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2965,100.0,1.0,ounce,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2966,150.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2967,15.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2968,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2969,1.0,1.0,gram,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2970,10.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
437,2971,1.0,1.0,milliliter,unit
438,2972,150.0,1.0,pieces,unit
438,2972,150.0,1.0,pieces,unit
438,2972,150.0,1.0,pieces,unit
438,2972,150.0,1.0,pieces,unit
438,2973,50.0,1.0,ml,unit
438,2973,50.0,1.0,ml,unit
438,2973,50.0,1.0,ml,unit
438,2973,50.0,1.0,ml,unit
438,2974,50.0,1.0,ml,unit
438,2974,50.0,1.0,ml,unit
438,2974,50.0,1.0,ml,unit
438,2974,50.0,1.0,ml,unit
438,2975,150.0,1.0,pieces,unit
438,2975,150.0,1.0,pieces,unit
438,2975,150.0,1.0,pieces,unit
438,2975,150.0,1.0,pieces,unit
438,2976,200.0,1.0,pieces,unit
438,2976,200.0,1.0,pieces,unit
438,2976,200.0,1.0,pieces,unit
438,2976,200.0,1.0,pieces,unit
439,2977,150.0,1.0,g,unit
439,2977,150.0,1.0,g,unit
439,2977,150.0,1.0,g,unit
439,2977,150.0,1.0,g,whole
439,2977,150.0,1.0,g,unit
439,2977,150.0,1.0,g,unit
439,2978,50.0,1.0,g,unit
439,2978,50.0,1.0,g,unit
439,2978,50.0,1.0,g,unit
439,2978,50.0,1.0,g,whole
439,2978,50.0,1.0,g,unit
439,2978,50.0,1.0,g,unit
439,2979,50.0,1.0,g,unit
439,2979,50.0,1.0,g,unit
439,2979,50.0,1.0,g,unit
439,2979,50.0,1.0,g,whole
439,2979,50.0,1.0,g,unit
439,2979,50.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2980,150.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2981,50.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2982,100.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2983,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2984,5.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2985,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2986,10.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
440,2987,100.0,1.0,g,unit
441,2988,2.0,,pieces,
441,2988,2.0,,pieces,
441,2988,2.0,,pieces,
441,2988,2.0,,pieces,
441,2988,2.0,,pieces,
441,2988,2.0,,pieces,
441,2988,2.0,1.0,pieces,block
441,2988,2.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,,pieces,
441,2989,100.0,1.0,pieces,block
441,2989,100.0,,pieces,
441,2990,150.0,,grain,
441,2990,150.0,,grain,
441,2990,150.0,,grain,
441,2990,150.0,,grain,
441,2990,150.0,,grain,
441,2990,150.0,,grain,
441,2990,150.0,1.0,grain,block
441,2990,150.0,,grain,
441,2991,2.0,,piece,
441,2991,2.0,,piece,
441,2991,2.0,,piece,
441,2991,2.0,,piece,
441,2991,2.0,,piece,
441,2991,2.0,,piece,
441,2991,2.0,1.0,piece,block
441,2991,2.0,,piece,
441,2992,50.0,,ml,
441,2992,50.0,,ml,
441,2992,50.0,,ml,
441,2992,50.0,,ml,
441,2992,50.0,,ml,
441,2992,50.0,,ml,
441,2992,50.0,1.0,ml,block
441,2992,50.0,,ml,
441,2993,5.0,,pinch,
441,2993,5.0,,pinch,
441,2993,5.0,,pinch,
441,2993,5.0,,pinch,
441,2993,5.0,,pinch,
441,2993,5.0,,pinch,
441,2993,5.0,1.0,pinch,block
441,2993,5.0,,pinch,
442,2994,1.0,,piece or pound(s),
442,2994,1.0,,piece or pound(s),
442,2994,1.0,,piece or pound(s),
442,2994,1.0,,piece or pound(s),
442,2994,1.0,1.0,piece or pound(s),unit
442,2994,1.0,,piece or pound(s),
442,2994,1.0,2.0,piece or pound(s),biji
442,2994,1.0,,piece or pound(s),
442,2994,1.0,,piece or pound(s),
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,1.0,ml or tbsp(s),unit
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,2.0,ml or tbsp(s),biji
442,2995,100.0,,ml or tbsp(s),
442,2995,100.0,,ml or tbsp(s),
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,1.0,piece(s) or bulb(s),unit
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,2.0,piece(s) or bulb(s),biji
442,2996,3.0,,piece(s) or bulb(s),
442,2996,3.0,,piece(s) or bulb(s),
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,1.0,piece(s) or root(s),unit
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,2.0,piece(s) or root(s),biji
442,2997,4.0,,piece(s) or root(s),
442,2997,4.0,,piece(s) or root(s),
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,1.0,piece(s) or kg(s),unit
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,2.0,piece(s) or kg(s),biji
442,2998,1.0,,piece(s) or kg(s),
442,2998,1.0,,piece(s) or kg(s),
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,1.0,piece(s) or block(s),unit
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,2.0,piece(s) or block(s),biji
442,2999,1.0,,piece(s) or block(s),
442,2999,1.0,,piece(s) or block(s),
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,1.0,g or piece(s) of noodle(s),unit
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,2.0,g or piece(s) of noodle(s),biji
442,3000,250.0,,g or piece(s) of noodle(s),
442,3000,250.0,,g or piece(s) of noodle(s),
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,,pieces,
443,3001,2.0,5.0,pieces,pieces
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,,g,
443,3002,50.0,5.0,g,pieces
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,,ml,
443,3003,100.0,5.0,ml,pieces
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,,g,
443,3004,50.0,5.0,g,pieces
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,,g,
443,3005,5.0,5.0,g,pieces
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,,teaspoons,
443,3006,2.0,5.0,teaspoons,pieces
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,,teaspoons,
443,3007,1.0,5.0,teaspoons,pieces
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,,teaspoons,
443,3008,1.0,5.0,teaspoons,pieces
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3009,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3010,100.0,,g,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3011,10.0,,cups,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3012,1.0,,piece,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3013,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3014,1.0,,dash,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3015,150.0,,g,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3016,0.25,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
444,3017,0.125,,teaspoon,
445,3018,1.0,1.0,piece,piece
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3018,1.0,,piece,
445,3019,25.0,1.0,g,piece
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3019,25.0,,g,
445,3020,15.0,1.0,g,piece
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3020,15.0,,g,
445,3021,2.0,1.0,piece,piece
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3021,2.0,,piece,
445,3022,5.0,1.0,g,piece
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3022,5.0,,g,
445,3023,1.0,1.0,piece,piece
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3023,1.0,,piece,
445,3024,15.0,1.0,grams,piece
445,3024,15.0,,grams,
445,3024,15.0,,grams,
445,3024,15.0,,grams,
445,3024,15.0,,grams,
445,3024,15.0,,grams,
445,3024,15.0,,grams,
445,3024,15.0,,grams,
446,3025,1.0,3.0,,pieces
446,3025,1.0,,,
446,3025,1.0,,,
446,3025,1.0,,,
446,3025,1.0,,,
446,3025,1.0,,,
446,3025,1.0,,,
446,3026,1.0,3.0,,pieces
446,3026,1.0,,,
446,3026,1.0,,,
446,3026,1.0,,,
446,3026,1.0,,,
446,3026,1.0,,,
446,3026,1.0,,,
446,3027,1.0,3.0,,pieces
446,3027,1.0,,,
446,3027,1.0,,,
446,3027,1.0,,,
446,3027,1.0,,,
446,3027,1.0,,,
446,3027,1.0,,,
446,3028,150.0,3.0,g,pieces
446,3028,150.0,,g,
